facility_ID,subtype_code,lat,lon,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time,total_emissions_kg,active_leaks,repaired_leaks,currently_flagged,flagged_by,date_flagged,lat_index,lon_index,truck_t_since_last_LDAR,truck_surveys_conducted,attempted_today_truck?,surveys_done_this_year_truck,truck_missed_leaks,OGI_FU_t_since_last_LDAR,attempted_today_OGI_FU?,OGI_FU_surveys_conducted,OGI_FU_missed_leaks,initial_leaks,cum_frac_sites,cum_frac_emissions
ABRAND00698,351,52.87,-114.99,1,4,2,120,5,30,120,1176.9149683008,0,7,False,truck,2016-01-08 17:23:00,14,10,77,21,False,2,0,164,False,5,0,0,0.2565130260521042,0.663676946313659
ABRAND00639,601,53.26,-115.18,1,4,2,120,5,30,120,8111.399634403201,1,17,False,truck,2016-01-08 17:23:00,13,10,77,21,False,2,0,164,False,8,0,0,0.25851703406813625,0.6653298100034074
ABRAND00945,503,52.67,-114.16,1,4,2,120,5,30,120,3396.2973239519997,0,16,False,truck,2016-04-07 17:18:00,15,12,77,21,False,2,0,74,False,10,0,0,0.2605210420841683,0.6669799196828545
ABRAND00875,322,52.46,-114.31,1,4,2,120,5,30,120,2154.2756156928,1,11,False,truck,2016-04-07 17:18:00,15,11,77,21,False,2,0,74,False,5,0,0,0.2625250501002004,0.6686277646957799
ABRAND00909,361,52.38,-114.24,1,4,2,120,5,30,120,4869.8717328288,0,17,False,truck,2016-04-07 17:18:00,15,12,77,21,False,2,0,74,False,7,0,0,0.26452905811623245,0.670274015009725
ABRAND00359,401,53.11,-116.12,1,4,2,120,5,30,120,78578.68930476479,1,10,False,truck,2015-10-07 17:20:00,14,8,77,21,False,2,0,257,False,6,0,0,0.2665330661322645,0.6719017916331433
ABRAND00112,601,55.11,-119.38,1,4,2,120,5,30,120,2617.4651684544006,2,12,False,truck,2014-10-06 17:00:00,10,1,77,21,False,2,0,623,False,6,0,0,0.2685370741482966,0.6735247131354198
ABRAND00786,311,52.45,-114.55,1,4,2,120,5,30,120,6136.464809145601,1,18,False,truck,2016-01-07 17:18:00,15,11,77,21,False,2,0,165,False,9,0,0,0.27054108216432865,0.6751311578050513
ABRAND01042,601,51.66,-113.08,1,4,2,120,5,30,120,2065.5167838912002,2,11,False,truck,2016-01-07 17:18:00,17,14,77,21,False,2,2,165,False,8,6,0,0.2725450901803607,0.676737388594397
ABRAND00264,621,53.99,-117.62,1,4,2,120,5,30,120,11327.708273328002,3,18,False,truck,2014-10-06 17:00:00,12,5,77,21,False,2,0,623,False,6,0,0,0.2745490981963928,0.6783419950179369
ABRAND00038,601,55.06,-119.82,1,4,2,120,5,30,120,1084.5424007712002,1,8,False,truck,2016-01-09 17:51:00,10,0,76,21,False,2,0,163,False,4,0,0,0.27655310621242485,0.6799222369151319
ABRAND00790,501,52.1,-114.53,1,4,2,120,5,30,120,4352.4992741184005,1,16,False,truck,2015-07-09 17:19:00,16,11,76,21,False,2,0,347,False,8,0,0,0.2785571142284569,0.681495968778011
ABRAND01068,601,51.66,-112.62,1,4,2,120,5,30,120,2144.7504811296003,2,11,False,truck,2015-07-09 17:19:00,17,15,76,21,False,2,4,347,False,6,2,0,0.280561122244489,0.683067481801735
ABRAND00126,601,54.9,-119.29,1,4,2,120,5,30,120,2340.6257702016005,1,14,False,truck,2016-01-09 17:51:00,10,1,76,21,False,2,0,163,False,7,1,0,0.28256513026052105,0.6846325993831237
ABRAND00007,601,54.63,-119.95,1,4,2,120,5,30,120,5098.217851411201,0,19,False,truck,2016-01-09 17:51:00,11,0,76,21,False,2,0,163,False,10,0,0,0.2845691382765531,0.686197144060142
ABRAND01109,601,49.39,-110.99,1,4,2,120,5,30,120,2981.942951904,0,12,False,truck,2016-04-08 17:00:00,21,18,76,21,False,2,0,73,False,7,0,0,0.2865731462925852,0.6877603178002156
ABRAND01043,601,51.67,-113.06,1,4,2,120,5,30,120,2551.853228688,1,13,False,truck,2016-04-08 17:00:00,17,14,76,21,False,2,0,73,False,5,0,0,0.28857715430861725,0.6893225497234641
ABRAND01138,601,54.86,-110.67,1,4,2,120,5,30,120,3867.8572150560008,1,15,False,truck,2016-04-08 17:00:00,10,19,76,21,False,2,0,73,False,9,0,0,0.2905811623246493,0.6908642288616097
ABRAND00532,621,54.12,-115.6,1,4,2,120,5,30,120,32148.7929483264,0,10,False,truck,2016-04-08 17:00:00,12,9,76,21,False,2,0,73,False,7,0,2,0.2925851703406814,0.6923984593063209
ABRAND00521,601,54.1,-115.64,1,4,2,120,5,30,120,3247.2450371808,0,11,False,truck,2016-01-09 17:47:00,12,9,76,21,False,2,0,163,False,8,0,0,0.29458917835671344,0.6939313884531664
ABRAND00810,361,52.69,-114.47,1,4,2,120,5,30,120,4156.479678124801,0,9,False,truck,2016-01-09 17:47:00,15,11,76,21,False,2,0,163,False,7,0,0,0.2965931863727455,0.6954631605518026
ABRAND00696,351,52.58,-115,1,4,2,120,5,30,120,4138.331648688,0,8,False,truck,2015-07-08 17:21:00,15,10,76,21,False,2,0,348,False,7,0,0,0.2985971943887776,0.6969916686584158
ABRAND00692,621,53.09,-115.02,1,4,2,120,5,30,120,8324.3746826208,0,17,False,truck,2015-10-07 17:04:00,14,10,76,21,False,2,0,257,False,7,0,0,0.30060120240480964,0.6985188646808553
ABRAND00748,601,53.03,-114.69,1,4,2,120,5,30,120,8443.351534089601,0,14,False,truck,2015-10-07 17:04:00,14,11,76,21,False,2,0,257,False,8,0,0,0.3026052104208417,0.7000418598366208
ABRAND00812,351,52.42,-114.47,1,4,2,120,5,30,120,4314.2081683104,1,11,False,truck,2015-07-10 18:01:00,15,11,76,21,False,2,0,346,False,8,0,0,0.3046092184368738,0.7015618309310729
ABRAND00935,351,52.76,-114.18,1,4,2,120,5,30,120,6742.379518617601,1,6,False,truck,2015-07-08 17:21:00,14,12,76,21,False,2,0,348,False,5,0,0,0.3066132264529058,0.7030802643895842
ABRAND00246,601,56.99,-118.03,1,4,2,120,5,30,120,1344.8439012384003,1,8,False,truck,2015-04-11 17:48:00,6,4,75,21,False,2,0,436,False,4,0,0,0.30861723446893785,0.7045951480709077
ABRAND00955,503,52.89,-114.13,1,4,2,120,5,30,120,4298.3421761088,1,15,False,truck,2016-04-09 17:41:00,14,12,75,21,False,2,0,72,False,8,0,0,0.3106212424849699,0.7061077464029889
ABRAND00233,351,54.54,-118.55,1,4,2,120,5,30,120,5539.0012305696,3,20,False,truck,2015-10-08 17:13:00,11,3,75,21,False,2,0,256,False,8,0,0,0.312625250501002,0.7076146075739517
ABRAND01100,601,50.16,-111.3,1,4,2,120,5,30,120,1843.8552370944,1,9,False,truck,2014-10-09 17:03:00,20,17,75,21,False,2,0,620,False,5,0,0,0.31462925851703405,0.7091114839735624
ABRAND00372,311,52.82,-116.08,1,4,2,120,5,30,120,3197.1192820416004,2,9,False,truck,2015-10-08 17:13:00,14,8,75,21,False,2,0,256,False,5,0,0,0.3166332665330661,0.7106080485338789
ABRAND00830,601,52.55,-114.42,1,4,2,120,5,30,120,2287.9464980544003,0,10,False,truck,2016-04-09 17:41:00,15,11,75,21,False,2,0,72,False,8,1,0,0.3186372745490982,0.7121027591177468
ABRAND00113,601,54.91,-119.38,1,4,2,120,5,30,120,3742.503378048,0,16,False,truck,2016-01-10 18:07:00,10,1,75,21,False,2,0,162,False,8,0,0,0.32064128256513025,0.7135896624301385
ABRAND01094,601,49.68,-111.37,1,4,2,120,5,30,120,1424.6137493567999,1,10,False,truck,2016-04-09 17:41:00,21,17,75,21,False,2,5,72,False,6,4,0,0.3226452905811623,0.7150734648522379
ABRAND00944,361,52.45,-114.16,1,4,2,120,5,30,120,3087.6124995647997,0,14,False,truck,2015-04-11 17:24:00,15,12,75,21,False,2,0,436,False,6,1,1,0.3246492985971944,0.716551290156844
ABRAND00857,311,52.55,-114.34,1,4,2,120,5,30,120,4886.663927932801,1,12,False,truck,2015-07-10 23:26:00,15,11,75,21,False,2,0,346,False,7,0,0,0.32665330661322645,0.7180163600629555
ABRAND00289,621,54.67,-117.3,1,4,2,120,5,30,120,9331.767770947201,0,21,False,truck,2016-04-09 17:51:00,11,5,75,21,False,2,0,72,False,11,0,4,0.3286573146292585,0.7194728952131272
ABRAND00240,621,54.2,-118.42,1,4,2,120,5,30,120,4199.023828944,1,9,False,truck,2016-01-10 18:07:00,12,3,75,21,False,2,0,162,False,7,0,0,0.3306613226452906,0.7209291333571467
ABRAND00976,311,56.07,-114.05,1,4,2,120,5,30,120,14516.072305632004,1,11,False,truck,2015-07-09 17:29:00,8,12,75,21,False,2,0,347,False,8,0,0,0.33266533066132264,0.7223844705719962
ABRAND00990,351,52.97,-114.01,1,4,2,120,5,30,120,8313.7583881152,0,10,False,truck,2015-01-10 17:33:00,14,12,75,21,False,2,0,527,False,6,0,0,0.3346693386773547,0.7238386350133174
ABRAND00866,322,52.24,-114.33,1,4,2,120,5,30,120,5253.384238675199,1,21,False,truck,2016-04-09 17:51:00,16,11,75,21,False,2,0,72,False,11,1,0,0.3366733466933868,0.7252898095450758
ABRAND00189,351,54.46,-118.82,1,4,2,120,5,30,120,14377.667246640001,0,18,False,truck,2016-04-09 17:51:00,11,2,75,21,False,2,0,72,False,8,0,5,0.33867735470941884,0.7267381869465596
ABRAND00227,351,54.49,-118.63,1,4,2,120,5,30,120,1536.393937104,1,7,False,truck,2016-01-09 17:51:00,11,3,75,21,False,2,0,163,False,5,0,0,0.3406813627254509,0.7281686878220824
ABRAND00792,601,52.61,-114.53,1,4,2,120,5,30,120,89835.79368651839,1,15,False,truck,2016-04-10 18:10:00,15,11,74,21,False,2,0,71,False,8,0,0,0.342685370741483,0.7295906004693178
ABRAND00664,621,52.66,-115.12,1,4,2,120,5,30,120,2934.2831071968003,0,11,False,truck,2016-04-10 18:10:00,15,10,74,21,False,2,0,71,False,6,0,0,0.34468937875751504,0.7310086195962506
ABRAND00678,351,52.93,-115.06,1,4,2,120,5,30,120,5895.8132283648,3,12,False,truck,2014-10-10 17:25:00,14,10,74,21,False,2,9,619,False,6,6,0,0.3466933867735471,0.7324259426934923
ABRAND00953,351,52.56,-114.14,1,4,2,120,5,30,120,4103.0099456832,0,13,False,truck,2015-07-11 18:16:00,15,12,74,21,False,2,0,345,False,7,0,1,0.3486973947895792,0.7338420269626506
ABRAND00881,351,52.61,-114.29,1,4,2,120,5,30,120,3249.6198391584003,0,10,False,truck,2015-04-12 17:04:00,15,11,74,21,False,2,0,435,False,5,0,0,0.35070140280561124,0.7352492933991819
ABRAND01085,601,52.86,-111.68,1,4,2,120,5,30,120,2025.6842870496,2,9,False,truck,2014-10-10 17:25:00,14,17,74,21,False,2,0,619,False,5,0,0,0.3527054108216433,0.7366560183780271
ABRAND00242,401,54.28,-118.32,1,4,2,120,5,30,120,6142.676839372799,0,12,False,truck,2015-10-09 17:26:00,11,3,74,21,False,2,0,255,False,7,0,0,0.35470941883767537,0.7380340714563229
ABRAND01142,601,54.83,-110.63,1,4,2,120,5,30,120,4005.8172390528002,0,11,False,truck,2016-04-10 18:10:00,10,19,74,21,False,2,0,71,False,8,0,0,0.35671342685370744,0.7394077636971939
ABRAND00713,351,52.12,-114.9,1,4,2,120,5,30,120,9034.714838764803,3,10,False,truck,2015-01-11 17:03:00,16,10,74,21,False,2,3,526,False,6,4,1,0.3587174348697395,0.7407707014419362
ABRAND00031,601,55.29,-119.83,1,4,2,120,5,30,120,2729.38110408,0,10,False,truck,2016-01-11 17:41:00,9,0,74,21,False,2,0,161,False,6,0,0,0.36072144288577157,0.7421278058538887
ABRAND00145,601,55.56,-119.15,1,4,2,120,5,30,120,4815.1320767711995,1,18,False,truck,2014-07-13 23:13:00,9,2,74,21,False,2,0,708,False,8,0,0,0.3627254509018036,0.7434719180794096
ABRAND00297,601,53.99,-117.09,1,4,2,120,5,30,120,6972.100433136,1,15,False,truck,2016-01-11 17:41:00,12,6,74,21,False,2,0,161,False,9,1,1,0.36472945891783565,0.7448145627605731
ABRAND00573,601,52.55,-115.44,1,4,2,120,5,30,120,4934.6880503328,2,12,False,truck,2015-10-10 17:26:00,15,9,74,21,False,2,1,254,False,5,0,0,0.3667334669338677,0.7461476809919019
ABRAND00152,601,54.8,-119.12,1,4,2,120,5,30,120,3840.7099127328006,1,12,False,truck,2016-01-10 18:02:00,10,2,74,21,False,2,0,162,False,5,0,0,0.3687374749498998,0.7474730445281974
ABRAND00578,311,53.12,-115.42,1,4,2,120,5,30,120,3005.4128577695997,1,9,False,truck,2016-01-10 18:02:00,14,9,74,21,False,2,1,162,False,4,0,0,0.37074148296593185,0.748796144284229
ABRAND00838,361,52.57,-114.39,1,4,2,120,5,30,120,5974.412840496001,0,19,False,truck,2016-04-10 17:02:00,15,11,74,21,False,2,0,71,False,10,0,0,0.3727454909819639,0.750115948587139
ABRAND00427,361,53.9,-115.91,1,4,2,120,5,30,120,7790.606989891201,3,12,False,truck,2015-10-08 17:19:00,12,8,74,21,False,2,0,256,False,6,0,0,0.374749498997996,0.7514351170730382
ABRAND00049,621,54.88,-119.71,1,4,2,120,5,30,120,2880.3202276608004,0,13,False,truck,2015-07-10 18:01:00,10,1,74,21,False,2,0,346,False,9,0,0,0.37675350701402804,0.7527488427182893
ABRAND00415,311,53.4,-115.94,1,4,2,120,5,30,120,4798.8915016896,1,14,False,truck,2015-10-08 17:19:00,13,8,74,21,False,2,0,256,False,9,0,0,0.3787575150300601,0.7540622084409522
ABRAND00399,601,52.83,-115.99,1,4,2,120,5,30,120,1113.4647853056001,0,9,False,truck,2015-04-13 17:23:00,14,8,73,21,False,2,0,434,False,4,0,0,0.3807615230460922,0.7553707904913909
ABRAND00055,601,54.81,-119.68,1,4,2,120,5,30,120,6752.303305632,2,14,False,truck,2015-07-12 17:34:00,10,1,73,21,False,2,0,344,False,7,0,0,0.38276553106212424,0.756678153939692
ABRAND00207,351,54.46,-118.74,1,4,2,120,5,30,120,1750.6526404896,0,8,False,truck,2016-04-11 17:05:00,11,3,73,21,False,2,0,70,False,4,1,0,0.3847695390781563,0.7579798008879064
ABRAND00333,361,53.15,-116.24,1,4,2,120,5,30,120,4220.5880151936,1,17,False,truck,2016-01-12 17:27:00,14,8,73,21,False,2,0,160,False,8,0,0,0.3867735470941884,0.7592798989634231
ABRAND00778,361,52.16,-114.57,1,4,2,120,5,30,120,3732.363098467201,1,14,False,truck,2015-07-12 17:34:00,16,11,73,21,False,2,0,344,False,8,0,0,0.38877755511022044,0.7605720086836506
ABRAND00958,361,52.83,-114.12,1,4,2,120,5,30,120,3214.2740570784,2,14,False,truck,2016-04-11 17:05:00,14,12,73,21,False,2,0,70,False,8,1,0,0.3907815631262525,0.7618623659805633
ABRAND00804,401,52.35,-114.49,1,4,2,120,5,30,120,5134.6496662848,1,12,False,truck,2015-10-11 23:49:00,15,11,73,21,False,2,0,253,False,8,0,0,0.3927855711422846,0.7631404396888907
ABRAND00870,361,52.34,-114.32,1,4,2,120,5,30,120,1627.8042312000002,0,9,False,truck,2015-10-11 23:49:00,15,11,73,21,False,2,0,253,False,4,0,0,0.39478957915831664,0.7644182392970225
ABRAND00556,601,53.17,-115.53,1,4,2,120,5,30,120,3599.834931792001,4,12,False,truck,2015-01-14 17:43:00,14,9,73,21,False,2,0,523,False,8,0,0,0.3967935871743487,0.7656916479626544
ABRAND00754,361,52.46,-114.66,1,4,2,120,5,30,120,3730.247735990401,1,11,False,truck,2016-01-12 17:19:00,15,11,73,21,False,2,0,160,False,6,0,0,0.39879759519038077,0.7669613167745726
ABRAND00695,361,52.67,-115,1,4,2,120,5,30,120,7430.847910128002,1,12,False,truck,2016-01-12 17:19:00,15,10,73,21,False,2,0,160,False,9,0,0,0.40080160320641284,0.7682270309450641
ABRAND00263,601,53.63,-117.63,1,4,2,120,5,30,120,6948.059999731201,1,15,False,truck,2016-04-11 17:25:00,13,5,73,21,False,2,0,70,False,9,0,0,0.4028056112224449,0.7694924296838305
ABRAND00751,621,52.28,-114.68,1,4,2,120,5,30,120,1821.1139267904002,0,7,False,truck,2015-07-11 17:51:00,15,11,73,21,False,2,0,345,False,3,0,0,0.40480961923847697,0.7707574338980575
ABRAND00494,351,52.89,-115.73,1,4,2,120,5,30,120,10225.5557436,1,10,False,truck,2016-01-11 18:00:00,14,9,73,21,False,2,0,161,False,6,0,0,0.40681362725450904,0.7720165288494478
ABRAND00622,361,52.68,-115.26,1,4,2,120,5,30,120,2488.1109024096,1,11,False,truck,2015-10-09 23:36:00,15,9,73,21,False,2,0,255,False,5,1,0,0.4088176352705411,0.7732713770998615
ABRAND00203,621,54.37,-118.75,1,4,2,120,5,30,120,4245.535768867199,2,16,False,truck,2016-01-11 18:00:00,11,2,73,21,False,2,0,161,False,9,0,0,0.41082164328657317,0.7745146373307203
ABRAND00774,311,51.68,-114.6,1,4,2,120,5,30,120,5140.261967328,0,14,False,truck,2016-04-11 17:25:00,17,11,73,21,False,2,0,70,False,8,0,0,0.41282565130260523,0.7757547975700383
ABRAND00444,361,53.86,-115.88,1,4,2,120,5,30,120,6295.722720768,0,8,False,truck,2016-04-11 17:25:00,12,8,73,21,False,2,0,70,False,6,0,1,0.4148296593186373,0.7769915985475537
ABRAND00612,621,53.35,-115.28,1,4,2,120,5,30,120,4407.360890515201,0,15,False,truck,2014-10-10 17:25:00,13,9,73,21,False,2,0,619,False,6,0,2,0.4168336673346693,0.7782252802148293
ABRAND00273,601,54.07,-117.55,1,4,2,120,5,30,120,2537.0887105152005,1,13,False,truck,2015-10-09 17:26:00,12,5,73,21,False,2,0,255,False,7,0,0,0.4188376753507014,0.7794556268711219
ABRAND00366,621,53.19,-116.08,1,4,2,120,5,30,120,4532.5051036704,0,10,False,truck,2016-01-13 18:05:00,14,8,72,21,False,2,0,159,False,6,0,0,0.42084168336673344,0.7806810406898607
ABRAND00972,351,53.04,-114.08,1,4,2,120,5,30,120,3382.0019570880004,2,13,False,truck,2016-01-13 18:23:00,14,12,72,21,False,2,4,159,False,7,7,1,0.4228456913827655,0.7819045196487916
ABRAND00913,351,52.85,-114.23,1,4,2,120,5,30,120,2341.4230967904,2,10,False,truck,2014-07-11 17:28:00,14,12,72,21,False,2,0,710,False,5,0,2,0.4248496993987976,0.7831243266044402
ABRAND00248,621,54.07,-117.94,1,4,2,120,5,30,120,2299.4254214784,0,13,False,truck,2016-04-12 17:49:00,12,4,72,21,False,2,0,69,False,7,0,0,0.42685370741482964,0.7843406741038418
ABRAND01145,601,55.15,-110.6,1,4,2,120,5,30,120,4213.2281215680005,0,17,False,truck,2015-10-11 18:13:00,10,19,72,21,False,2,0,253,False,10,1,0,0.4288577154308617,0.7855564450936996
ABRAND00028,601,57.69,-119.86,1,4,2,120,5,30,120,1664.0023290624003,0,8,False,truck,2015-07-14 17:07:00,5,0,72,21,False,2,0,342,False,4,0,0,0.4308617234468938,0.7867557401534369
ABRAND00275,361,54.09,-117.53,1,4,2,120,5,30,120,4008.7041396192008,0,12,False,truck,2015-10-12 23:46:00,12,5,72,21,False,2,0,252,False,8,0,0,0.43286573146292584,0.7879431870346819
ABRAND00267,361,54.17,-117.59,1,4,2,120,5,30,120,6855.6650717088,2,16,False,truck,2015-07-14 17:07:00,12,5,72,21,False,2,0,342,False,6,1,0,0.4348697394789579,0.7891283786768204
ABRAND00719,621,52.52,-114.86,1,4,2,120,5,30,120,3237.7663412352003,2,12,False,truck,2016-04-12 17:49:00,15,10,72,21,False,2,0,69,False,8,1,0,0.43687374749499,0.7903013258276645
ABRAND00718,351,52.94,-114.87,1,4,2,120,5,30,120,6783.801571123199,1,9,False,truck,2015-01-15 17:10:00,14,10,72,21,False,2,0,522,False,5,0,0,0.43887775551102204,0.7914652345003212
ABRAND00360,601,52.99,-116.12,1,4,2,120,5,30,120,2921.8023979776,0,12,False,truck,2016-01-13 18:23:00,14,8,72,21,False,2,0,159,False,5,0,0,0.4408817635270541,0.792626620136776
ABRAND00292,322,53.97,-117.25,1,4,2,120,5,30,120,1866.9333571488003,3,12,False,truck,2016-04-12 17:49:00,12,5,72,21,False,2,6,69,False,6,5,0,0.44288577154308617,0.7937855905847684
ABRAND00893,361,52.79,-114.27,1,4,2,120,5,30,120,2088.5175850175997,1,10,False,truck,2015-04-15 17:28:00,14,11,72,21,False,2,0,432,False,5,1,2,0.44488977955911824,0.7949424194815286
ABRAND00217,351,54.44,-118.7,1,4,2,120,5,30,120,2786.1570571104003,1,12,False,truck,2016-01-12 17:27:00,11,3,72,21,False,2,0,160,False,8,0,0,0.4468937875751503,0.7960988071240841
ABRAND01106,601,55.03,-111.09,1,4,2,120,5,30,120,9739.5578575488,1,16,False,truck,2015-07-12 17:00:00,10,18,72,21,False,2,0,344,False,6,0,0,0.44889779559118237,0.7972512751681017
ABRAND01025,601,55.63,-113.44,1,4,2,120,5,30,120,4070.215998316801,0,17,False,truck,2016-04-12 17:32:00,9,13,72,21,False,2,0,69,False,9,0,0,0.45090180360721444,0.7984025991996614
ABRAND01044,601,51.92,-113.05,1,4,2,120,5,30,120,11035.513247673602,1,18,False,truck,2015-07-12 17:34:00,16,14,72,21,False,2,0,344,False,9,0,1,0.4529058116232465,0.799543213229254
ABRAND00336,601,53.19,-116.23,1,4,2,120,5,30,120,7997.345973648002,1,16,False,truck,2016-04-12 17:32:00,14,8,72,21,False,2,0,69,False,8,0,0,0.45490981963927857,0.8006813356679737
ABRAND00354,311,53.02,-116.13,1,4,2,120,5,30,120,2841.395047545601,0,14,False,truck,2016-04-12 17:32:00,14,8,72,21,False,2,0,69,False,9,0,0,0.45691382765531063,0.8018190577451143
ABRAND00015,601,54.91,-119.91,1,4,2,120,5,30,120,2811.1030726751997,1,9,False,truck,2016-04-12 17:32:00,10,0,72,21,False,2,0,69,False,6,0,0,0.4589178356713427,0.8029478177467942
ABRAND00704,601,52.81,-114.95,1,4,2,120,5,30,120,35450.421892848,0,11,False,truck,2016-04-13 17:35:00,14,10,71,21,False,2,0,68,False,8,0,1,0.46092184368737477,0.8040759275550737
ABRAND00848,311,52.18,-114.36,1,4,2,120,5,30,120,2123.9424099648004,2,7,False,truck,2014-10-12 17:17:00,16,11,71,21,False,2,0,617,False,5,0,1,0.46292585170340683,0.8051998886109697
ABRAND00606,311,53.3,-115.3,1,4,2,120,5,30,120,3695.5377758304007,0,12,False,truck,2015-07-15 17:34:00,13,9,71,21,False,2,0,341,False,7,1,1,0.4649298597194389,0.806313508120985
ABRAND00426,311,53.07,-115.91,1,4,2,120,5,30,120,6444.077331081599,0,10,False,truck,2014-10-14 17:29:00,14,8,71,21,False,2,0,615,False,6,0,0,0.46693386773547096,0.8074236609822772
ABRAND01161,601,55.39,-110.45,1,4,2,120,5,30,120,1865.5861307615999,1,7,False,truck,2015-10-13 23:34:00,9,19,71,21,False,2,0,251,False,3,0,0,0.46893787575150303,0.8085337958708855
ABRAND00595,361,52.4,-115.36,1,4,2,120,5,30,120,8519.6416272192,1,15,False,truck,2016-01-14 18:44:00,15,9,71,21,False,2,0,158,False,6,0,8,0.4709418837675351,0.809638690112332
ABRAND00826,621,52.12,-114.43,1,4,2,120,5,30,120,2648.4754325760005,1,17,False,truck,2015-10-13 23:34:00,16,11,71,21,False,2,0,251,False,9,1,0,0.4729458917835671,0.8107423194577168
ABRAND00059,601,55.1,-119.66,1,4,2,120,5,30,120,5862.3508086048,1,16,False,truck,2016-04-13 17:35:00,10,1,71,21,False,2,2,68,False,9,2,0,0.4749498997995992,0.8118440242858176
ABRAND00413,361,53.92,-115.95,1,4,2,120,5,30,120,9328.975354828799,0,18,False,truck,2016-04-13 17:35:00,12,8,71,21,False,2,0,68,False,8,0,0,0.47695390781563124,0.8129423235720185
ABRAND00180,601,54.53,-118.89,1,4,2,120,5,30,120,1496.8552762080003,1,8,False,truck,2015-01-15 18:01:00,11,2,71,21,False,2,0,522,False,4,0,0,0.4789579158316633,0.8140405222030237
ABRAND00715,351,52.8,-114.88,1,4,2,120,5,30,120,3404.916818726401,3,9,False,truck,2014-04-14 17:01:00,14,10,71,21,False,2,5,798,False,4,0,0,0.48096192384769537,0.8151385127917546
ABRAND00530,311,52.83,-115.61,1,4,2,120,5,30,120,5059.904393232001,0,14,False,truck,2016-01-13 18:05:00,14,9,71,21,False,2,0,159,False,8,0,0,0.48296593186372744,0.816233722865606
ABRAND00620,351,52.82,-115.27,1,4,2,120,5,30,120,5570.198748547201,0,11,False,truck,2016-04-13 17:00:00,14,9,71,21,False,2,0,68,False,7,0,0,0.4849699398797595,0.8173216761078524
ABRAND00580,311,53.2,-115.42,1,4,2,120,5,30,120,9074.418455404799,0,20,False,truck,2016-04-13 17:00:00,14,9,71,21,False,2,0,68,False,7,0,5,0.48697394789579157,0.8184085419497117
ABRAND00642,601,52.45,-115.18,1,4,2,120,5,30,120,2035.6527293856002,1,6,False,truck,2016-04-13 17:00:00,15,10,71,21,False,2,0,68,False,4,0,0,0.48897795591182364,0.8194906623158752
ABRAND00072,601,54.84,-119.58,1,4,2,120,5,30,120,4054.39467336,2,8,False,truck,2015-04-14 17:25:00,10,1,71,21,False,2,0,433,False,6,0,0,0.4909819639278557,0.8205719626356629
ABRAND00453,361,54.15,-115.84,1,4,2,120,5,30,120,80416.15896885116,2,10,False,truck,2015-01-13 18:09:00,12,8,71,21,False,2,0,524,False,6,0,0,0.49298597194388777,0.8216501948729269
ABRAND00139,601,55.02,-119.19,1,4,2,120,5,30,120,10983.792860352,0,19,False,truck,2016-04-13 17:00:00,10,2,71,21,False,2,0,68,False,13,0,2,0.49498997995991983,0.822727913956891
ABRAND00104,601,54.58,-119.42,1,4,2,120,5,30,120,4855.569483772801,0,12,False,truck,2016-04-14 18:38:00,11,1,70,21,False,2,0,67,False,7,0,0,0.4969939879759519,0.8238007981531597
ABRAND01147,503,54.93,-110.57,1,4,2,120,5,30,120,2219.8514575392,1,12,False,truck,2016-01-15 19:31:00,10,19,70,21,False,2,0,157,False,8,0,1,0.49899799599198397,0.8248707993840864
ABRAND00383,601,53.79,-116.03,1,4,2,120,5,30,120,4837.7307544992,0,12,False,truck,2016-01-15 19:31:00,12,8,70,21,False,2,0,157,False,7,0,0,0.501002004008016,0.8259351083859664
ABRAND00205,351,54.47,-118.75,1,4,2,120,5,30,120,10911.9087483552,0,25,False,truck,2016-04-14 18:38:00,11,2,70,21,False,2,0,67,False,12,1,0,0.503006012024048,0.8269990107336725
ABRAND00210,351,54.19,-118.72,1,4,2,120,5,30,120,8324.5465184832,2,17,False,truck,2016-01-15 19:31:00,12,3,70,21,False,2,0,157,False,8,1,0,0.5050100200400801,0.8280591826630778
ABRAND00854,351,52.73,-114.35,1,4,2,120,5,30,120,2779.2353383200007,1,8,False,truck,2015-07-16 17:38:00,15,11,70,21,False,2,0,340,False,5,0,0,0.5070140280561122,0.8291105363104461
ABRAND00690,621,52.55,-115.03,1,4,2,120,5,30,120,8963.920173139202,0,7,False,truck,2015-07-16 17:38:00,15,10,70,21,False,2,0,340,False,5,0,1,0.5090180360721442,0.8301587607544153
ABRAND00464,311,52.96,-115.83,1,4,2,120,5,30,120,74448.44619477118,0,23,False,truck,2016-04-14 17:24:00,14,8,70,21,False,2,0,67,False,10,0,8,0.5110220440881763,0.8312062303111103
ABRAND01132,601,50.55,-110.71,1,4,2,120,5,30,120,5068.561723603199,0,22,False,truck,2016-04-14 17:24:00,19,19,70,21,False,2,0,67,False,10,1,0,0.5130260521042084,0.8322436413967366
ABRAND00803,322,52.34,-114.49,1,4,2,120,5,30,120,4977.8628419232,2,14,False,truck,2016-01-14 17:50:00,15,11,70,21,False,2,0,158,False,10,0,0,0.5150300601202404,0.8332809783492773
