leak_ID,facility_ID,rate,status,tagged,days_active,component,date_began,date_found,date_repaired,repair_delay,found_by_company,found_by_crew,requires_shutdown,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00407_0000006140,ABRAND00407,0.8591999616000001,active,False,223,unknown,2015-11-12 07:20:00,,,,,,False,0.5592507645259939,9057.849654844907,0.944041265301962
ABRAND00314_0000003587,ABRAND00314,0.8454527712000001,active,False,990,unknown,2013-10-06 07:15:00,,,,,,False,0.5596330275229358,9058.695107616108,0.9441293813928986
ABRAND00520_0000006393,ABRAND00520,0.8454527712000001,active,False,149,unknown,2016-01-25 07:48:00,,,,,,False,0.5600152905198776,9059.540560387308,0.9442174974838353
ABRAND00036_0000006012,ABRAND00036,0.8454527712000001,active,False,254,unknown,2015-10-12 07:20:00,,,,,,False,0.5603975535168195,9060.386013158508,0.9443056135747719
ABRAND01071_0000005983,ABRAND01071,0.8402976288,active,False,263,unknown,2015-10-03 07:20:00,,,,,,False,0.5607798165137615,9061.226310787308,0.9443931923784561
ABRAND00899_0000000625,ABRAND00899,0.8402976288,active,False,1899,unknown,2011-04-11 07:00:00,,,,,,False,0.5611620795107034,9062.066608416108,0.9444807711821402
ABRAND00433_0000006086,ABRAND00433,0.8402976288,active,False,236,unknown,2015-10-30 07:20:00,,,,,,False,0.5615443425076453,9062.906906044907,0.9445683499858245
ABRAND00231_0000005995,ABRAND00231,0.8402976288,active,False,258,unknown,2015-10-08 07:20:00,,,,,,False,0.5619266055045872,9063.747203673707,0.9446559287895087
ABRAND00266_0000001744,ABRAND00266,0.8402976288,active,False,1552,unknown,2012-03-23 07:02:00,,,,,,False,0.5623088685015291,9064.587501302507,0.9447435075931928
ABRAND00538_0000003571,ABRAND00538,0.8402976288,active,False,994,unknown,2013-10-02 07:15:00,,,,,,False,0.5626911314984709,9065.427798931307,0.944831086396877
ABRAND00237_0000006257,ABRAND00237,0.8402976288,active,False,186,unknown,2015-12-19 07:59:00,,,,,,False,0.5630733944954128,9066.268096560107,0.9449186652005611
ABRAND00899_0000004445,ABRAND00899,0.8402976288,active,False,727,unknown,2014-06-26 11:59:00,,,,,,False,0.5634556574923547,9067.108394188906,0.9450062440042453
ABRAND00339_0000006340,ABRAND00339,0.8402976288,active,False,164,unknown,2016-01-10 20:03:00,,,,,,False,0.5638379204892966,9067.948691817706,0.9450938228079295
ABRAND00490_0000003967,ABRAND00490,0.8402976288,active,False,876,unknown,2014-01-28 07:52:00,,,,,,False,0.5642201834862386,9068.788989446506,0.9451814016116137
ABRAND00705_0000005840,ABRAND00705,0.8402976288,active,False,310,unknown,2015-08-17 07:20:00,,,,,,False,0.5646024464831805,9069.629287075306,0.9452689804152978
ABRAND00364_0000002304,ABRAND00364,0.8402976288,active,False,1385,unknown,2012-09-06 07:41:00,,,,,,False,0.5649847094801224,9070.469584704106,0.945356559218982
ABRAND00009_0000006688,ABRAND00009,0.8402976288,active,False,64,unknown,2016-04-19 07:48:00,,,,,,False,0.5653669724770642,9071.309882332906,0.9454441380226661
ABRAND00490_0000003557,ABRAND00490,0.8402976288,active,False,999,unknown,2013-09-27 07:15:00,,,,,,False,0.5657492354740061,9072.150179961705,0.9455317168263504
ABRAND00025_0000005613,ABRAND00025,0.8402976288,active,False,375,unknown,2015-06-13 16:44:00,,,,,,False,0.566131498470948,9072.990477590505,0.9456192956300346
ABRAND00902_0000003249,ABRAND00902,0.8402976288,active,False,1091,unknown,2013-06-27 17:31:00,,,,,,False,0.5665137614678899,9073.830775219305,0.9457068744337187
ABRAND00037_0000005478,ABRAND00037,0.8402976288,active,False,417,unknown,2015-05-02 07:17:00,,,,,,False,0.5668960244648318,9074.671072848105,0.9457944532374029
ABRAND01104_0000006458,ABRAND01104,0.8385792192,active,False,136,unknown,2016-02-07 07:48:00,,,,,,False,0.5672782874617737,9075.509652067305,0.9458818529423346
ABRAND01124_0000005923,ABRAND01124,0.8385792192,active,False,283,unknown,2015-09-13 07:20:00,,,,,,False,0.5676605504587156,9076.348231286505,0.9459692526472664
ABRAND00039_0000003016,ABRAND00039,0.8385792192,active,True,1158,unknown,2013-04-21 07:31:00,2016-06-06 11:58:00,,,OGI_FU,1.0,False,0.5680428134556575,9077.186810505706,0.9460566523521982
ABRAND00928_0000005753,ABRAND00928,0.8385792192,active,False,334,unknown,2015-07-24 07:20:00,,,,,,False,0.5684250764525994,9078.025389724906,0.9461440520571299
ABRAND00640_0000006672,ABRAND00640,0.8385792192,active,False,70,unknown,2016-04-13 07:48:00,,,,,,False,0.5688073394495413,9078.863968944106,0.9462314517620617
ABRAND00232_0000000089,ABRAND00232,0.8385792192,active,False,2000,unknown,2011-01-01 00:00:00,,,,,,False,0.5691896024464832,9079.702548163306,0.9463188514669935
ABRAND01099_0000006119,ABRAND01099,0.8385792192,active,False,229,unknown,2015-11-06 07:20:00,,,,,,False,0.5695718654434251,9080.541127382507,0.9464062511719252
ABRAND00519_0000001989,ABRAND00519,0.8385792192,active,False,1486,unknown,2012-05-28 07:02:00,,,,,,False,0.569954128440367,9081.379706601707,0.946493650876857
ABRAND00479_0000004931,ABRAND00479,0.8385792192,active,False,580,unknown,2014-11-20 07:13:00,,,,,,False,0.5703363914373089,9082.218285820907,0.9465810505817888
ABRAND00442_0000003258,ABRAND00442,0.8385792192,active,False,1087,unknown,2013-07-01 07:08:00,,,,,,False,0.5707186544342507,9083.056865040107,0.9466684502867205
ABRAND00575_0000003907,ABRAND00575,0.8385792192,active,False,894,unknown,2014-01-10 19:03:00,,,,,,False,0.5711009174311926,9083.895444259308,0.9467558499916523
ABRAND00889_0000006081,ABRAND00889,0.8385792192,active,False,238,unknown,2015-10-28 07:20:00,,,,,,False,0.5714831804281345,9084.734023478508,0.9468432496965841
ABRAND00887_0000004216,ABRAND00887,0.8385792192,active,False,799,unknown,2014-04-15 07:52:00,,,,,,False,0.5718654434250765,9085.572602697708,0.9469306494015158
ABRAND00029_0000001614,ABRAND00029,0.8385792192,active,True,1593,unknown,2012-02-11 07:02:00,2016-06-09 10:17:00,,,OGI_FU,1.0,False,0.5722477064220184,9086.411181916908,0.9470180491064476
ABRAND00963_0000006541,ABRAND00963,0.8385792192,active,True,112,unknown,2016-03-02 07:48:00,2016-06-11 07:10:00,,,OGI_FU,1.0,False,0.5726299694189603,9087.249761136109,0.9471054488113794
ABRAND00220_0000002463,ABRAND00220,0.8385792192,active,True,1329,unknown,2012-11-01 07:41:00,2016-06-06 09:41:00,,,OGI_FU,1.0,False,0.5730122324159022,9088.088340355309,0.9471928485163111
ABRAND00962_0000004285,ABRAND00962,0.8385792192,active,False,781,unknown,2014-05-03 07:52:00,,,,,,False,0.573394495412844,9088.92691957451,0.9472802482212429
ABRAND01127_0000005446,ABRAND01127,0.8385792192,active,False,427,unknown,2015-04-22 07:17:00,,,,,,False,0.5737767584097859,9089.76549879371,0.9473676479261747
ABRAND00611_0000006232,ABRAND00611,0.8385792192,active,False,192,unknown,2015-12-13 17:23:00,,,,,,False,0.5741590214067278,9090.60407801291,0.9474550476311064
ABRAND00971_0000005228,ABRAND00971,0.8385792192,active,False,497,unknown,2015-02-11 07:17:00,,,,,,False,0.5745412844036697,9091.44265723211,0.9475424473360382
ABRAND01135_0000004341,ABRAND01135,0.8385792192,active,False,760,unknown,2014-05-24 07:52:00,,,,,,False,0.5749235474006116,9092.28123645131,0.94762984704097
ABRAND00520_0000005494,ABRAND00520,0.8368608096,active,False,413,unknown,2015-05-06 07:17:00,,,,,,False,0.5753058103975536,9093.11809726091,0.9477170676471494
ABRAND00887_0000006332,ABRAND00887,0.8368608096,active,False,167,unknown,2016-01-07 17:07:00,,,,,,False,0.5756880733944955,9093.954958070512,0.9478042882533286
ABRAND01046_0000002369,ABRAND01046,0.8368608096,active,False,1361,unknown,2012-09-30 07:41:00,,,,,,False,0.5760703363914373,9094.791818880112,0.947891508859508
ABRAND00414_0000001054,ABRAND00414,0.8368608096,active,False,1769,unknown,2011-08-19 07:41:00,,,,,,False,0.5764525993883792,9095.628679689713,0.9479787294656874
ABRAND00280_0000006260,ABRAND00280,0.8368608096,active,False,186,unknown,2015-12-19 07:59:00,,,,,,False,0.5768348623853211,9096.465540499314,0.9480659500718668
ABRAND00468_0000003047,ABRAND00468,0.8368608096,active,False,1148,unknown,2013-05-01 07:31:00,,,,,,False,0.577217125382263,9097.302401308914,0.948153170678046
ABRAND00217_0000005391,ABRAND00217,0.8368608096,active,False,444,unknown,2015-04-05 07:17:00,,,,,,False,0.5775993883792049,9098.139262118515,0.9482403912842254
ABRAND00180_0000006746,ABRAND00180,0.8368608096,active,False,45,unknown,2016-05-08 07:48:00,,,,,,False,0.5779816513761468,9098.976122928116,0.9483276118904048
ABRAND00608_0000006280,ABRAND00608,0.8368608096,active,False,182,unknown,2015-12-23 07:59:00,,,,,,False,0.5783639143730887,9099.812983737716,0.9484148324965842
ABRAND00812_0000003890,ABRAND00812,0.8368608096,active,False,898,unknown,2014-01-06 18:52:00,,,,,,False,0.5787461773700305,9100.649844547317,0.9485020531027636
ABRAND01016_0000000817,ABRAND01016,0.8334239904000001,active,False,1837,unknown,2011-06-12 07:00:00,,,,,,False,0.5791284403669725,9101.483268537717,0.9485889155114379
ABRAND00187_0000003576,ABRAND00187,0.8334239904000001,active,False,992,unknown,2013-10-04 07:15:00,,,,,,False,0.5795107033639144,9102.316692528117,0.9486757779201123
ABRAND00171_0000005756,ABRAND00171,0.8334239904000001,active,False,333,unknown,2015-07-25 07:20:00,,,,,,False,0.5798929663608563,9103.150116518516,0.9487626403287867
ABRAND00204_0000004644,ABRAND00204,0.8334239904000001,active,False,665,unknown,2014-08-27 07:13:00,,,,,,False,0.5802752293577982,9103.983540508916,0.9488495027374609
ABRAND00994_0000006173,ABRAND00994,0.8334239904000001,active,False,213,unknown,2015-11-22 07:20:00,,,,,,False,0.5806574923547401,9104.816964499316,0.9489363651461353
ABRAND01059_0000006476,ABRAND01059,0.8334239904000001,active,False,130,unknown,2016-02-13 07:48:00,,,,,,False,0.581039755351682,9105.650388489716,0.9490232275548096
ABRAND00777_0000000703,ABRAND00777,0.8334239904000001,active,True,1870,unknown,2011-05-10 07:00:00,2016-06-10 07:02:00,,,OGI_FU,1.0,False,0.5814220183486238,9106.483812480115,0.949110089963484
ABRAND00092_0000004021,ABRAND00092,0.8334239904000001,active,False,859,unknown,2014-02-14 07:52:00,,,,,,False,0.5818042813455657,9107.317236470515,0.9491969523721584
ABRAND00702_0000005495,ABRAND00702,0.8334239904000001,active,False,413,unknown,2015-05-06 07:17:00,,,,,,False,0.5821865443425076,9108.150660460915,0.9492838147808327
ABRAND00468_0000006058,ABRAND00468,0.8317055808000001,active,False,243,unknown,2015-10-23 07:20:00,,,,,,False,0.5825688073394496,9108.982366041715,0.9493704980907547
ABRAND00771_0000006492,ABRAND00771,0.8317055808000001,active,False,127,unknown,2016-02-16 07:48:00,,,,,,False,0.5829510703363915,9109.814071622515,0.9494571814006766
ABRAND00969_0000005315,ABRAND00969,0.8317055808000001,active,False,470,unknown,2015-03-10 07:17:00,,,,,,False,0.5833333333333334,9110.645777203315,0.9495438647105986
ABRAND00206_0000005155,ABRAND00206,0.8317055808000001,active,False,517,unknown,2015-01-22 07:17:00,,,,,,False,0.5837155963302753,9111.477482784116,0.9496305480205205
ABRAND00232_0000002483,ABRAND00232,0.8317055808000001,active,False,1323,unknown,2012-11-07 07:41:00,,,,,,False,0.5840978593272171,9112.309188364916,0.9497172313304425
ABRAND00574_0000002199,ABRAND00574,0.8317055808000001,active,False,1419,unknown,2012-08-03 07:41:00,,,,,,False,0.584480122324159,9113.140893945716,0.9498039146403644
ABRAND00619_0000005823,ABRAND00619,0.8317055808000001,active,False,314,unknown,2015-08-13 07:20:00,,,,,,False,0.5848623853211009,9113.972599526516,0.9498905979502863
ABRAND00366_0000005368,ABRAND00366,0.8317055808000001,active,False,452,unknown,2015-03-28 07:17:00,,,,,,False,0.5852446483180428,9114.804305107316,0.9499772812602083
ABRAND00679_0000005384,ABRAND00679,0.8317055808000001,active,False,447,unknown,2015-04-02 07:17:00,,,,,,False,0.5856269113149847,9115.636010688117,0.9500639645701302
ABRAND00294_0000006064,ABRAND00294,0.8317055808000001,active,False,241,unknown,2015-10-25 07:20:00,,,,,,False,0.5860091743119266,9116.467716268917,0.9501506478800522
ABRAND01044_0000006580,ABRAND01044,0.8317055808000001,active,False,99,unknown,2016-03-15 07:48:00,,,,,,False,0.5863914373088686,9117.299421849717,0.9502373311899741
ABRAND00575_0000005336,ABRAND00575,0.8317055808000001,active,False,464,unknown,2015-03-16 07:17:00,,,,,,False,0.5867737003058104,9118.131127430517,0.9503240144998961
ABRAND00255_0000003283,ABRAND00255,0.8317055808000001,active,False,1079,unknown,2013-07-09 17:43:00,,,,,,False,0.5871559633027523,9118.962833011317,0.950410697809818
ABRAND01004_0000006500,ABRAND01004,0.8317055808000001,active,False,124,unknown,2016-02-19 07:48:00,,,,,,False,0.5875382262996942,9119.794538592118,0.9504973811197399
ABRAND00234_0000005126,ABRAND00234,0.8317055808000001,active,False,526,unknown,2015-01-13 17:19:00,,,,,,False,0.5879204892966361,9120.626244172918,0.9505840644296619
ABRAND00797_0000006195,ABRAND00797,0.8317055808000001,active,False,203,unknown,2015-12-02 07:20:00,,,,,,False,0.588302752293578,9121.457949753718,0.9506707477395838
ABRAND00969_0000005172,ABRAND00969,0.8299871712000001,active,False,513,unknown,2015-01-26 07:17:00,,,,,,False,0.5886850152905199,9122.287936924919,0.9507572519507534
ABRAND01018_0000005321,ABRAND01018,0.8299871712000001,active,False,469,unknown,2015-03-11 07:17:00,,,,,,False,0.5890672782874617,9123.11792409612,0.950843756161923
ABRAND01081_0000004710,ABRAND01081,0.8299871712000001,active,False,644,unknown,2014-09-17 07:13:00,,,,,,False,0.5894495412844036,9123.94791126732,0.9509302603730925
ABRAND00353_0000002733,ABRAND00353,0.8299871712000001,active,True,1249,unknown,2013-01-20 07:31:00,2016-06-08 09:53:00,,,OGI_FU,1.0,False,0.5898318042813455,9124.77789843852,0.951016764584262
ABRAND00616_0000003335,ABRAND00616,0.8299871712000001,active,False,1064,unknown,2013-07-24 07:15:00,,,,,,False,0.5902140672782875,9125.607885609721,0.9511032687954315
ABRAND00778_0000004442,ABRAND00778,0.8299871712000001,active,True,727,unknown,2014-06-26 11:59:00,2016-06-08 13:10:00,,,OGI_FU,1.0,False,0.5905963302752294,9126.437872780922,0.9511897730066011
ABRAND00222_0000005933,ABRAND00222,0.8299871712000001,active,False,279,unknown,2015-09-17 07:20:00,,,,,,False,0.5909785932721713,9127.267859952122,0.9512762772177706
ABRAND00893_0000000352,ABRAND00893,0.8299871712000001,active,False,1980,unknown,2011-01-20 07:00:00,,,,,,False,0.5913608562691132,9128.097847123323,0.9513627814289402
ABRAND00575_0000005135,ABRAND00575,0.8299871712000001,active,False,522,unknown,2015-01-17 07:17:00,,,,,,False,0.591743119266055,9128.927834294524,0.9514492856401097
ABRAND00903_0000006608,ABRAND00903,0.8299871712000001,active,False,90,unknown,2016-03-24 07:48:00,,,,,,False,0.5921253822629969,9129.757821465724,0.9515357898512793
ABRAND01008_0000004345,ABRAND01008,0.8299871712000001,active,False,759,unknown,2014-05-25 07:52:00,,,,,,False,0.5925076452599388,9130.587808636925,0.9516222940624488
ABRAND00621_0000006550,ABRAND00621,0.8299871712000001,active,False,110,unknown,2016-03-04 07:48:00,,,,,,False,0.5928899082568807,9131.417795808125,0.9517087982736183
ABRAND00439_0000003951,ABRAND00439,0.8299871712000001,active,True,882,unknown,2014-01-22 07:52:00,2016-06-07 07:05:00,,,OGI_FU,1.0,False,0.5932721712538226,9132.247782979326,0.9517953024847878
ABRAND00155_0000005564,ABRAND00155,0.8299871712000001,active,False,389,unknown,2015-05-30 07:17:00,,,,,,False,0.5936544342507646,9133.077770150527,0.9518818066959575
ABRAND01163_0000005837,ABRAND01163,0.8299871712000001,active,False,310,unknown,2015-08-17 07:20:00,,,,,,False,0.5940366972477065,9133.907757321727,0.951968310907127
ABRAND00812_0000006188,ABRAND00812,0.8299871712000001,active,False,206,unknown,2015-11-29 07:20:00,,,,,,False,0.5944189602446484,9134.737744492928,0.9520548151182965
ABRAND00528_0000002288,ABRAND00528,0.8299871712000001,active,False,1388,unknown,2012-09-03 07:41:00,,,,,,False,0.5948012232415902,9135.567731664129,0.952141319329466
ABRAND00039_0000004320,ABRAND00039,0.8299871712000001,active,True,768,unknown,2014-05-16 07:52:00,2016-06-06 11:58:00,,,OGI_FU,1.0,False,0.5951834862385321,9136.39771883533,0.9522278235406355
ABRAND00732_0000006431,ABRAND00732,0.8299871712000001,active,False,141,unknown,2016-02-02 07:48:00,,,,,,False,0.595565749235474,9137.22770600653,0.9523143277518051
ABRAND00092_0000005399,ABRAND00092,0.8299871712000001,active,False,441,unknown,2015-04-08 07:17:00,,,,,,False,0.5959480122324159,9138.05769317773,0.9524008319629746
ABRAND00894_0000006813,ABRAND00894,0.8299871712000001,active,False,23,unknown,2016-05-30 07:48:00,,,,,,False,0.5963302752293578,9138.887680348931,0.9524873361741442
ABRAND01053_0000006802,ABRAND01053,0.8299871712000001,active,False,26,unknown,2016-05-27 07:48:00,,,,,,False,0.5967125382262997,9139.717667520132,0.9525738403853137
ABRAND01016_0000001242,ABRAND01016,0.8299871712000001,active,False,1706,unknown,2011-10-21 07:41:00,,,,,,False,0.5970948012232415,9140.547654691332,0.9526603445964833
ABRAND01059_0000006171,ABRAND01059,0.8299871712000001,active,False,213,unknown,2015-11-22 07:20:00,,,,,,False,0.5974770642201835,9141.377641862533,0.9527468488076528
ABRAND00207_0000006440,ABRAND00207,0.8299871712000001,active,False,139,unknown,2016-02-04 07:48:00,,,,,,False,0.5978593272171254,9142.207629033734,0.9528333530188223
ABRAND00834_0000004226,ABRAND00834,0.8299871712000001,active,True,796,unknown,2014-04-18 07:52:00,2016-06-10 11:35:00,,,OGI_FU,1.0,False,0.5982415902140673,9143.037616204934,0.9529198572299918
ABRAND00514_0000006183,ABRAND00514,0.8299871712000001,active,False,208,unknown,2015-11-27 07:20:00,,,,,,False,0.5986238532110092,9143.867603376135,0.9530063614411614
ABRAND00178_0000005075,ABRAND00178,0.8231136192,active,False,539,unknown,2014-12-31 07:59:00,,,,,,False,0.5990061162079511,9144.690716995336,0.953092149266326
ABRAND00103_0000000103,ABRAND00103,0.8231136192,active,False,2000,unknown,2011-01-01 00:00:00,,,,,,False,0.599388379204893,9145.513830614536,0.9531779370914907
ABRAND00899_0000001254,ABRAND00899,0.8231136192,active,False,1702,unknown,2011-10-25 07:41:00,,,,,,False,0.5997706422018348,9146.336944233737,0.9532637249166553
ABRAND00382_0000004702,ABRAND00382,0.8231136192,active,False,647,unknown,2014-09-14 07:13:00,,,,,,False,0.6001529051987767,9147.160057852938,0.95334951274182
ABRAND00203_0000006475,ABRAND00203,0.8231136192,active,False,130,unknown,2016-02-13 07:48:00,,,,,,False,0.6005351681957186,9147.983171472139,0.9534353005669847
ABRAND00288_0000002317,ABRAND00288,0.8231136192,active,False,1380,unknown,2012-09-11 07:41:00,,,,,,False,0.6009174311926605,9148.80628509134,0.9535210883921493
ABRAND01110_0000006605,ABRAND01110,0.8231136192,active,False,91,unknown,2016-03-23 07:48:00,,,,,,False,0.6012996941896025,9149.62939871054,0.953606876217314
ABRAND00092_0000006695,ABRAND00092,0.8231136192,active,False,61,unknown,2016-04-22 07:48:00,,,,,,False,0.6016819571865444,9150.45251232974,0.9536926640424787
ABRAND00930_0000004878,ABRAND00930,0.8231136192,active,False,597,unknown,2014-11-03 07:13:00,,,,,,False,0.6020642201834863,9151.275625948942,0.9537784518676433
ABRAND01073_0000006114,ABRAND01073,0.8179583904000001,active,False,230,unknown,2015-11-05 07:20:00,,,,,,False,0.6024464831804281,9152.093584339342,0.9538637023965505
ABRAND00932_0000006290,ABRAND00932,0.8179583904000001,active,True,179,unknown,2015-12-26 07:59:00,2016-06-07 09:17:00,,,OGI_FU,1.0,False,0.60282874617737,9152.911542729742,0.9539489529254578
ABRAND00650_0000006479,ABRAND00650,0.8179583904000001,active,False,129,unknown,2016-02-14 07:48:00,,,,,,False,0.6032110091743119,9153.729501120142,0.954034203454365
ABRAND00534_0000006416,ABRAND00534,0.8179583904000001,active,False,144,unknown,2016-01-30 07:48:00,,,,,,False,0.6035932721712538,9154.547459510542,0.9541194539832722
ABRAND00220_0000005787,ABRAND00220,0.8179583904000001,active,True,323,unknown,2015-08-04 07:20:00,2016-06-06 09:41:00,,,OGI_FU,1.0,False,0.6039755351681957,9155.365417900943,0.9542047045121795
ABRAND00529_0000000031,ABRAND00529,0.8179583904000001,active,True,2000,unknown,2011-01-01 00:00:00,2016-06-07 11:55:00,,,OGI_FU,1.0,False,0.6043577981651376,9156.183376291343,0.9542899550410867
ABRAND00448_0000005016,ABRAND00448,0.8179583904000001,active,False,554,unknown,2014-12-16 17:19:00,,,,,,False,0.6047400611620796,9157.001334681743,0.954375205569994
ABRAND00291_0000003639,ABRAND00291,0.8179583904000001,active,False,975,unknown,2013-10-21 07:15:00,,,,,,False,0.6051223241590215,9157.819293072143,0.9544604560989012
ABRAND00575_0000004789,ABRAND00575,0.8179583904000001,active,False,622,unknown,2014-10-09 07:13:00,,,,,,False,0.6055045871559633,9158.637251462544,0.9545457066278085
ABRAND00294_0000005558,ABRAND00294,0.8179583904000001,active,False,391,unknown,2015-05-28 07:17:00,,,,,,False,0.6058868501529052,9159.455209852944,0.9546309571567156
ABRAND00934_0000004385,ABRAND00934,0.8179583904000001,active,False,744,unknown,2014-06-09 07:52:00,,,,,,False,0.6062691131498471,9160.273168243344,0.9547162076856229
ABRAND00371_0000004916,ABRAND00371,0.8179583904000001,active,False,585,unknown,2014-11-15 07:13:00,,,,,,False,0.606651376146789,9161.091126633744,0.9548014582145302
ABRAND00655_0000004023,ABRAND00655,0.8179583904000001,active,False,859,unknown,2014-02-14 07:52:00,,,,,,False,0.6070336391437309,9161.909085024145,0.9548867087434374
ABRAND00947_0000006165,ABRAND00947,0.8093664288,active,False,215,unknown,2015-11-20 07:20:00,,,,,,False,0.6074159021406728,9162.718451452945,0.9549710637875873
ABRAND00491_0000006042,ABRAND00491,0.8093664288,active,False,245,unknown,2015-10-21 07:20:00,,,,,,False,0.6077981651376146,9163.527817881746,0.9550554188317373
ABRAND00400_0000003545,ABRAND00400,0.8093664288,active,False,1002,unknown,2013-09-24 07:15:00,,,,,,False,0.6081804281345565,9164.337184310547,0.9551397738758872
ABRAND00979_0000006464,ABRAND00979,0.8093664288,active,False,133,unknown,2016-02-10 07:48:00,,,,,,False,0.6085626911314985,9165.146550739348,0.9552241289200372
ABRAND00865_0000006111,ABRAND00865,0.8093664288,active,False,230,unknown,2015-11-05 07:20:00,,,,,,False,0.6089449541284404,9165.955917168149,0.9553084839641871
ABRAND00431_0000006606,ABRAND00431,0.8093664288,active,False,91,unknown,2016-03-23 07:48:00,,,,,,False,0.6093272171253823,9166.76528359695,0.955392839008337
ABRAND00905_0000004406,ABRAND00905,0.8093664288,active,False,737,unknown,2014-06-16 07:37:00,,,,,,False,0.6097094801223242,9167.57465002575,0.955477194052487
ABRAND00902_0000006787,ABRAND00902,0.8093664288,active,False,29,unknown,2016-05-24 07:48:00,,,,,,False,0.6100917431192661,9168.38401645455,0.9555615490966369
ABRAND01030_0000005572,ABRAND01030,0.8093664288,active,False,388,unknown,2015-05-31 07:17:00,,,,,,False,0.610474006116208,9169.193382883352,0.955645904140787
ABRAND01084_0000001325,ABRAND01084,0.8093664288,active,False,1685,unknown,2011-11-11 07:41:00,,,,,,False,0.6108562691131498,9170.002749312152,0.9557302591849369
ABRAND00934_0000004009,ABRAND00934,0.8093664288,active,False,861,unknown,2014-02-12 07:52:00,,,,,,False,0.6112385321100917,9170.812115740953,0.9558146142290869
ABRAND01016_0000004815,ABRAND01016,0.8076480192000002,active,False,615,unknown,2014-10-16 07:13:00,,,,,,False,0.6116207951070336,9171.619763760153,0.9558987901744842
ABRAND00095_0000003014,ABRAND00095,0.8076480192000002,active,False,1159,unknown,2013-04-20 07:31:00,,,,,,False,0.6120030581039756,9172.427411779352,0.9559829661198815
ABRAND00757_0000004796,ABRAND00757,0.8076480192000002,active,False,620,unknown,2014-10-11 07:13:00,,,,,,False,0.6123853211009175,9173.235059798551,0.9560671420652789
ABRAND00194_0000004215,ABRAND00194,0.8076480192000002,active,False,799,unknown,2014-04-15 07:52:00,,,,,,False,0.6127675840978594,9174.04270781775,0.9561513180106762
ABRAND00231_0000004673,ABRAND00231,0.8076480192000002,active,False,655,unknown,2014-09-06 07:13:00,,,,,,False,0.6131498470948012,9174.85035583695,0.9562354939560735
ABRAND00642_0000006436,ABRAND00642,0.8076480192000002,active,False,139,unknown,2016-02-04 07:48:00,,,,,,False,0.6135321100917431,9175.65800385615,0.9563196699014709
ABRAND00619_0000002030,ABRAND00619,0.8076480192000002,active,False,1470,unknown,2012-06-13 07:02:00,,,,,,False,0.613914373088685,9176.465651875349,0.9564038458468682
ABRAND00037_0000005419,ABRAND00037,0.8076480192000002,active,False,434,unknown,2015-04-15 07:17:00,,,,,,False,0.6142966360856269,9177.273299894548,0.9564880217922657
ABRAND01011_0000005879,ABRAND01011,0.8076480192000002,active,False,297,unknown,2015-08-30 07:20:00,,,,,,False,0.6146788990825688,9178.080947913748,0.956572197737663
ABRAND00039_0000004239,ABRAND00039,0.8076480192000002,active,True,794,unknown,2014-04-20 07:52:00,2016-06-06 11:58:00,,,OGI_FU,1.0,False,0.6150611620795107,9178.888595932947,0.9566563736830603
ABRAND00203_0000004223,ABRAND00203,0.8076480192000002,active,False,797,unknown,2014-04-17 07:52:00,,,,,,False,0.6154434250764526,9179.696243952147,0.9567405496284577
ABRAND00601_0000006457,ABRAND00601,0.8076480192000002,active,True,136,unknown,2016-02-07 07:48:00,2016-06-10 13:53:00,,,OGI_FU,1.0,False,0.6158256880733946,9180.503891971346,0.956824725573855
ABRAND00736_0000005875,ABRAND00736,0.8076480192000002,active,True,299,unknown,2015-08-28 07:20:00,2016-06-12 14:31:00,,,OGI_FU,1.0,False,0.6162079510703364,9181.311539990545,0.9569089015192523
ABRAND00887_0000004022,ABRAND00887,0.8076480192000002,active,False,859,unknown,2014-02-14 07:52:00,,,,,,False,0.6165902140672783,9182.119188009745,0.9569930774646497
ABRAND00275_0000005200,ABRAND00275,0.8076480192000002,active,False,507,unknown,2015-02-01 07:17:00,,,,,,False,0.6169724770642202,9182.926836028944,0.9570772534100471
ABRAND00838_0000005000,ABRAND00838,0.8076480192000002,active,False,559,unknown,2014-12-11 07:13:00,,,,,,False,0.6173547400611621,9183.734484048144,0.9571614293554445
ABRAND00420_0000005712,ABRAND00420,0.8076480192000002,active,False,345,unknown,2015-07-13 18:51:00,,,,,,False,0.617737003058104,9184.542132067343,0.9572456053008418
ABRAND00140_0000006720,ABRAND00140,0.8076480192000002,active,False,54,unknown,2016-04-29 07:48:00,,,,,,False,0.6181192660550459,9185.349780086543,0.9573297812462391
ABRAND01025_0000001738,ABRAND01025,0.8076480192000002,active,False,1555,unknown,2012-03-20 07:02:00,,,,,,False,0.6185015290519877,9186.157428105742,0.9574139571916365
ABRAND00528_0000006752,ABRAND00528,0.8076480192000002,active,False,43,unknown,2016-05-10 07:48:00,,,,,,False,0.6188837920489296,9186.965076124941,0.9574981331370338
ABRAND00204_0000001698,ABRAND00204,0.8076480192000002,active,False,1564,unknown,2012-03-11 07:02:00,,,,,,False,0.6192660550458715,9187.77272414414,0.9575823090824311
ABRAND00447_0000006021,ABRAND00447,0.8059296096000002,active,False,252,unknown,2015-10-14 07:20:00,,,,,,False,0.6196483180428135,9188.57865375374,0.9576663059290761
