datetime,active_leaks,new_leaks,n_tags,cum_repaired_leaks,daily_emissions_kg,aircraft_prop_sites_avail,aircraft_cost,aircraft_eff_flags,aircraft_flags_redund1,aircraft_flags_redund2,aircraft_flags_redund3,aircraft_sites_visited,OGI_FU_prop_sites_avail,OGI_FU_cost,OGI_FU_redund_tags,OGI_FU_sites_visited
2012-04-20 07:53:00,1429,2,0,336,4909.431001593587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-21 07:53:00,1431,1,0,336,4911.053171183988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-22 07:53:00,1432,2,0,336,4911.5961855935875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-23 07:53:00,1434,1,0,336,4961.852512041588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-24 07:53:00,1435,3,0,336,4964.259990412788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-25 07:53:00,1438,8,0,336,4966.755107241588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-26 07:53:00,1446,2,0,336,5055.867894527988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-27 07:53:00,1448,5,0,336,5100.530828918388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-28 07:53:00,1453,5,0,336,5115.604633775988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-29 07:53:00,1458,0,0,336,5141.375478518388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-04-30 07:53:00,1458,2,0,336,5141.375478518388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-01 07:53:00,1460,3,0,336,5142.231241747188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-02 07:53:00,1463,1,0,336,5171.394208118387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-03 07:53:00,1464,3,0,336,5171.674307327987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-04 07:53:00,1467,2,0,336,5216.600156831986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-05 07:53:00,1469,3,0,336,5261.043136003186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-06 07:53:00,1472,1,0,336,5273.651036822385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-07 07:53:00,1473,4,0,336,5274.450092793585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-08 07:53:00,1477,7,0,336,5278.505516812786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-09 07:53:00,1484,4,0,336,5290.537753612785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-10 07:53:00,1488,1,0,336,5307.017209574386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-11 07:53:00,1489,4,0,336,5307.453683193586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-12 07:53:00,1493,4,0,336,5349.521833603187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-13 07:53:00,1497,2,0,336,5361.818704012787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-14 07:53:00,1499,1,0,336,5362.904732745586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-15 07:53:00,1500,3,0,336,5363.1745215839865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-16 07:53:00,1503,0,0,336,5375.528099251187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-17 07:53:00,1503,9,0,336,5375.528099251187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-18 07:53:00,1512,2,0,336,6285.1115873663875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-19 07:53:00,1514,3,0,336,6295.738172975987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-20 07:53:00,1517,4,0,336,6300.869315443188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-21 07:53:00,1521,7,0,336,6318.424489852789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-22 07:53:00,1528,3,0,336,6365.5533282815895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-23 07:53:00,1531,7,0,336,6374.452921919989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-24 07:53:00,1538,5,0,336,6380.817875567989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-25 07:53:00,1543,5,0,336,6420.29467872959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-26 07:53:00,1548,3,0,336,6427.773155577589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-27 07:53:00,1551,3,0,336,6448.251328300789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-28 07:53:00,1554,4,0,336,6456.2487619103895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-29 07:53:00,1558,6,0,336,6458.69404511999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-30 07:53:00,1564,2,0,336,6535.30719070079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-05-31 07:53:00,1566,1,0,336,6569.7920419679895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-01 07:53:00,1567,7,0,336,6570.206176348789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-02 07:53:00,1574,2,0,336,6594.674473958388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-03 07:53:00,1576,5,0,336,6605.184208406388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-04 07:53:00,1581,5,0,336,6616.164784492788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-05 07:53:00,1586,4,0,336,6630.769466121588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-06 07:53:00,1590,3,0,336,6636.624054969588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-07 07:53:00,1593,2,0,336,6664.747389407988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-08 07:53:00,1595,0,0,336,6671.418218236788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-09 07:53:00,1595,1,0,336,6671.418218236788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-10 07:53:00,1596,7,0,336,6672.004192627188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-11 07:53:00,1603,3,0,336,6688.102163990387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-12 07:53:00,1606,5,0,336,6699.979744703987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-13 07:53:00,1611,2,0,336,6716.258147865587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-14 07:53:00,1613,6,0,336,6718.794506265586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-15 07:53:00,1619,2,0,336,6728.034343103986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-16 07:53:00,1621,3,0,336,6730.340435913587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-17 07:53:00,1624,2,0,336,6733.710218303986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-18 07:53:00,1626,2,0,336,6735.509383046386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-19 07:53:00,1628,3,0,336,6746.890346236785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-20 07:53:00,1631,1,0,336,6751.904637455986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-21 07:53:00,1632,8,0,336,6754.868877427186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-22 07:53:00,1640,3,0,336,6769.8739462463855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-23 07:53:00,1643,1,0,336,6782.017879065586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-06-24 07:53:00,1644,4,0,336,6782.528243865587,1.0,10000.0,6.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0
2012-06-25 07:08:00,1648,4,0,336,6795.036477446388,1.0,10000.0,3.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0
2012-06-26 07:08:00,1652,8,0,336,6806.616774940789,1.0,10000.0,4.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0
2012-06-27 07:08:00,1660,2,23,336,6830.6365702367875,1.0,10000.0,3.0,0.0,0.0,0.0,40.0,1.0,1500.0,0.0,4.0
2012-06-28 17:47:00,1662,6,42,336,6838.728515769588,1.0,10000.0,5.0,0.0,0.0,0.0,37.0,1.0,1500.0,0.0,4.0
2012-06-29 18:21:00,1668,1,61,336,6851.714464627188,1.0,10000.0,4.0,0.0,0.0,0.0,39.0,1.0,1500.0,0.0,4.0
2012-06-30 19:12:00,1669,4,76,336,6870.778394198388,1.0,10000.0,0.0,0.0,0.0,0.0,40.0,1.0,1500.0,0.0,4.0
2012-07-01 17:54:00,1673,3,91,336,6875.108762198388,1.0,10000.0,4.0,0.0,0.0,0.0,37.0,1.0,1500.0,0.0,4.0
2012-07-02 18:33:00,1676,3,110,336,6887.464058188788,1.0,10000.0,3.0,0.0,0.0,0.0,38.0,1.0,1500.0,0.0,4.0
2012-07-03 18:45:00,1679,2,112,336,6891.053795798387,1.0,10000.0,4.0,0.0,0.0,0.0,37.0,1.0,1500.0,0.0,1.0
2012-07-04 09:21:00,1681,0,134,336,6910.535296569587,1.0,10000.0,3.0,0.0,0.0,0.0,39.0,1.0,1500.0,0.0,4.0
2012-07-05 19:03:00,1681,2,147,336,6910.535296569587,1.0,10000.0,2.0,0.0,0.0,0.0,40.0,1.0,1500.0,0.0,3.0
2012-07-06 14:39:00,1683,3,163,336,6960.685082140787,1.0,10000.0,6.0,0.0,0.0,0.0,36.0,1.0,1500.0,0.0,4.0
2012-07-07 17:35:00,1686,8,176,336,6975.263987711987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,0.0,3.0
2012-07-08 14:55:00,1694,2,189,336,7062.110205263986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,0.0,2.0
2012-07-09 14:27:00,1696,3,212,336,7076.426195721586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,0.0,4.0
2012-07-10 17:27:00,1699,2,219,336,7083.669251750386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,0.0,2.0
2012-07-11 12:26:00,1701,2,219,336,7085.832717340786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-12 07:26:00,1703,3,219,336,7092.008646969586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-13 07:26:00,1706,7,213,342,7099.753475750385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-14 07:26:00,1707,2,191,364,7027.865930131187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-15 07:26:00,1687,4,176,379,6855.232029033584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-16 07:26:00,1676,2,152,403,6824.472668956786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-17 07:26:00,1654,2,138,417,6673.653856079988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-18 07:26:00,1642,3,124,431,6444.33165760319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-19 07:26:00,1631,10,107,448,6297.7246431551885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-20 07:26:00,1624,1,104,451,6115.223689603191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-21 07:26:00,1622,4,83,472,6056.036838316794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-22 07:26:00,1605,2,72,483,5905.687148668793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-23 07:26:00,1596,5,56,499,5836.028367772793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-24 07:26:00,1585,3,43,512,5621.4345758975915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-25 07:26:00,1575,6,30,525,5590.487910211194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-26 07:26:00,1568,5,7,548,5498.491647772793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-27 07:26:00,1550,3,0,555,4552.017548601591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-28 07:26:00,1546,4,0,555,4494.621270182392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-29 07:26:00,1550,6,0,555,4514.987747059193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-30 07:26:00,1556,5,0,555,4533.579116582393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-07-31 07:26:00,1561,4,0,555,4561.142252601593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-01 07:26:00,1565,5,0,555,4566.118738982394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-02 07:26:00,1570,3,0,555,4610.063382134394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-03 07:26:00,1573,4,0,555,4620.447673372793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-04 07:26:00,1577,4,0,555,4629.364451020793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-05 07:26:00,1581,5,0,555,4649.132924639994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-06 07:26:00,1586,3,0,555,4699.746678211193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-07 07:26:00,1589,3,0,555,4748.253673363192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-08 07:26:00,1592,4,0,555,4756.931593372793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-09 07:26:00,1596,2,0,555,4830.341641343994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-10 07:26:00,1598,3,0,555,4833.517244572793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-11 07:26:00,1601,3,0,555,4835.723670143993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-12 07:26:00,1604,6,0,555,4845.753970991994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-13 07:26:00,1610,4,0,555,4853.466150163195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-14 07:26:00,1614,4,0,555,4861.052886211196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-15 07:26:00,1618,2,0,555,4969.9839805631955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-16 07:26:00,1620,3,0,555,4977.1290877631955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-17 07:26:00,1623,5,0,555,4981.679410982396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-18 07:26:00,1628,0,0,555,5003.795218982395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-19 07:26:00,1628,5,0,555,5003.795218982395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-20 07:26:00,1633,4,0,555,5011.443817343996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-21 07:26:00,1637,2,0,555,5016.418585401595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-22 07:26:00,1639,2,0,555,5039.098028639995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-23 07:26:00,1641,5,0,555,5040.147971030396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-24 07:26:00,1646,5,0,555,5055.147884707196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-25 07:26:00,1651,2,0,555,5082.336409507195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-26 07:26:00,1653,5,0,555,5084.218057564794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-27 07:26:00,1658,1,0,555,5086.462287974396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-28 07:26:00,1659,4,0,555,5095.373910393596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-29 07:26:00,1663,4,0,555,5102.123785631996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-30 07:26:00,1667,5,0,555,5107.332256012795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-08-31 07:26:00,1672,2,0,555,5138.565894374396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-01 07:26:00,1674,1,0,555,5139.904528022395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-02 07:26:00,1675,2,0,555,5144.157568022395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-03 07:26:00,1677,1,0,555,5153.2736800607945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-04 07:26:00,1678,3,0,555,5157.741520051194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-05 07:26:00,1681,4,0,555,6030.442988812794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-06 07:26:00,1685,5,0,555,6039.505830412794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-07 07:26:00,1690,4,0,555,6089.143532774394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-08 07:26:00,1694,4,0,555,6135.9561855647935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-09 07:26:00,1698,3,0,555,6140.186886412795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-10 07:26:00,1701,7,0,555,6155.863849583995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-11 07:26:00,1708,5,0,555,6207.6718911743965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-12 07:26:00,1713,0,0,555,6220.382895964797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-13 07:26:00,1713,3,0,555,6220.382895964797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-14 07:26:00,1716,2,0,555,6225.326732822397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-15 07:26:00,1718,3,0,555,6237.022163241598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-16 07:26:00,1721,3,0,555,6239.735516879998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-17 07:26:00,1724,7,0,555,6252.228284860797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-18 07:26:00,1731,3,0,555,7152.604585747198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-19 07:26:00,1734,1,0,555,7161.0488033471975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-20 07:26:00,1735,4,0,555,7162.107337785597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-21 07:26:00,1739,0,0,555,7181.724592223996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-22 07:26:00,1739,2,0,555,7181.724592223996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-23 07:26:00,1741,2,0,555,7186.809337804796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-24 07:26:00,1743,4,0,555,7191.815036975996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-25 07:26:00,1747,3,0,555,7214.619923423997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-26 07:26:00,1750,2,0,555,7217.211270585596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-27 07:26:00,1752,2,0,555,7234.864393823997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-28 07:26:00,1754,4,0,555,7238.380240252797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-29 07:26:00,1758,9,0,555,7243.992534643197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-09-30 07:26:00,1767,3,0,555,7266.366102700797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-01 07:26:00,1770,4,0,555,7270.763488329597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-02 07:26:00,1774,1,0,555,7285.497049987196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-03 07:26:00,1775,6,0,555,7286.839120367996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-04 07:26:00,1781,5,0,555,7316.526198815995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-05 07:26:00,1786,5,0,555,7346.532899635194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-06 07:26:00,1791,0,0,555,7356.692080425594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-07 07:26:00,1791,2,0,555,7356.692080425594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-08 07:26:00,1793,2,0,555,7358.601222777595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-09 07:26:00,1795,3,0,555,7407.677008396794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-10 07:26:00,1798,3,0,555,7418.128317177594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-11 07:26:00,1801,3,0,555,7424.489834006394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-12 07:26:00,1804,3,0,555,7426.1120036831935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-13 07:26:00,1807,3,0,555,7490.639642111993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-14 07:26:00,1810,2,0,555,7505.299312502394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-15 07:26:00,1812,5,0,555,7506.390496550394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-16 07:26:00,1817,3,0,555,7526.425322188794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-17 07:26:00,1820,5,0,555,7540.839261475194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-18 07:26:00,1825,4,0,555,7559.672925369594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-19 07:26:00,1829,5,0,555,7569.144746207995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-20 07:26:00,1834,3,0,555,7585.526253427195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-21 07:26:00,1837,4,0,555,7596.034269465596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-22 07:26:00,1841,2,0,555,7734.674781417596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
