datetime,active_leaks,new_leaks,n_tags,cum_repaired_leaks,daily_emissions_kg,OGI_prop_sites_avail,OGI_cost,OGI_redund_tags,OGI_sites_visited
2011-10-31 07:16:00,494,3,0,741,4391.962332249594,0.0,0.0,0.0,0.0
2011-11-01 07:16:00,497,3,0,741,4407.599772259194,0.0,0.0,0.0,0.0
2011-11-02 07:16:00,500,3,0,741,4437.709577135994,0.0,0.0,0.0,0.0
2011-11-03 07:16:00,503,4,0,741,4451.023740326394,0.0,0.0,0.0,0.0
2011-11-04 07:16:00,507,7,0,741,4493.901257078393,0.0,0.0,0.0,0.0
2011-11-05 07:16:00,514,3,0,741,5369.716466668794,0.0,0.0,0.0,0.0
2011-11-06 07:16:00,517,3,0,741,5405.809740335994,0.0,0.0,0.0,0.0
2011-11-07 07:16:00,520,5,0,741,5437.450639526393,0.0,0.0,0.0,0.0
2011-11-08 07:16:00,525,0,0,741,5454.777266668793,0.0,0.0,0.0,0.0
2011-11-09 07:16:00,525,1,0,741,5454.777266668793,0.0,0.0,0.0,0.0
2011-11-10 07:16:00,526,3,0,741,5457.363458687993,0.008,0.0,0.0,0.0
2011-11-11 07:16:00,529,1,0,741,5471.911433059194,0.0,0.0,0.0,0.0
2011-11-12 07:16:00,530,3,0,741,5478.228271497594,0.0,0.0,0.0,0.0
2011-11-13 07:16:00,533,1,0,741,5483.287241107193,0.342,0.0,0.0,0.0
2011-11-14 07:16:00,534,3,0,741,5484.495276316793,0.09,0.0,0.0,0.0
2011-11-15 07:16:00,537,2,0,741,5499.526121107193,0.0,0.0,0.0,0.0
2011-11-16 07:16:00,539,2,0,741,5509.558140364793,0.012,0.0,0.0,0.0
2011-11-17 07:16:00,541,5,0,741,5554.306994716792,0.014,0.0,0.0,0.0
2011-11-18 07:16:00,546,6,0,741,5570.496041097593,0.0,0.0,0.0,0.0
2011-11-19 07:16:00,552,6,0,741,5642.572610649592,0.016,0.0,0.0,0.0
2011-11-20 07:16:00,558,5,0,741,5692.282485955192,0.0,0.0,0.0,0.0
2011-11-21 07:16:00,563,4,0,741,5739.071081183992,0.0,0.0,0.0,0.0
2011-11-22 07:16:00,567,2,0,741,5832.031365964792,0.0,0.0,0.0,0.0
2011-11-23 07:16:00,569,1,0,741,5844.226850812792,0.0,0.0,0.0,0.0
2011-11-24 07:16:00,570,3,0,741,5844.737215612792,0.0,0.0,0.0,0.0
2011-11-25 07:16:00,573,4,0,741,5854.202162812792,0.0,0.0,0.0,0.0
2011-11-26 07:16:00,577,5,0,741,5860.828313164793,0.0,0.0,0.0,0.0
2011-11-27 07:16:00,582,5,0,741,5884.442566041594,0.0,0.0,0.0,0.0
2011-11-28 07:16:00,587,4,0,741,5901.860268460794,0.0,0.0,0.0,0.0
2011-11-29 07:16:00,591,5,0,741,5914.103868518395,0.026,0.0,0.0,0.0
2011-11-30 07:16:00,596,2,0,741,5927.320083052794,0.0,0.0,0.0,0.0
2011-12-01 07:16:00,598,6,0,741,5943.323542319994,0.0,0.0,0.0,0.0
2011-12-02 07:16:00,604,0,0,741,5982.922352044794,0.0,0.0,0.0,0.0
2011-12-03 07:16:00,604,2,0,741,5982.922352044794,0.51,0.0,0.0,0.0
2011-12-04 07:16:00,606,1,0,741,5986.183875235194,0.0,0.0,0.0,0.0
2011-12-05 07:16:00,607,3,0,741,5987.261312006394,0.0,0.0,0.0,0.0
2011-12-06 07:16:00,610,3,0,741,5992.033308854394,0.04,0.0,0.0,0.0
2011-12-07 07:16:00,613,5,0,741,6005.651628815994,0.0,0.0,0.0,0.0
2011-12-08 07:16:00,618,4,0,741,6022.187792121593,0.0,0.0,0.0,0.0
2011-12-09 07:16:00,622,5,0,741,6028.734896150393,0.0,0.0,0.0,0.0
2011-12-10 07:16:00,627,3,0,741,6038.600230540794,0.0,0.0,0.0,0.0
2011-12-11 07:16:00,630,1,0,741,6059.901516883195,0.0,0.0,0.0,0.0
2011-12-12 07:16:00,631,4,0,741,6062.274627321594,0.0,0.0,0.0,0.0
2011-12-13 07:16:00,635,2,0,741,6070.079600092794,0.0,0.0,0.0,0.0
2011-12-14 07:16:00,637,4,0,741,6198.263648035194,0.0,0.0,0.0,0.0
2011-12-15 07:16:00,641,3,0,741,6238.101315311995,0.0,0.0,0.0,0.0
2011-12-16 07:16:00,644,1,0,741,6247.681395263995,0.0,0.0,0.0,0.0
2011-12-17 07:16:00,645,4,0,741,6247.949465692795,0.0,0.0,0.0,0.0
2011-12-18 07:16:00,649,2,0,741,6276.3047841311945,0.0,0.0,0.0,0.0
2011-12-19 07:16:00,651,3,0,741,6281.487478540795,0.028,0.0,0.0,0.0
2011-12-20 07:16:00,654,5,0,741,6301.7972481599945,0.72,0.0,0.0,0.0
2011-12-21 07:16:00,659,6,0,741,6306.701561769594,0.072,0.0,0.0,0.0
2011-12-22 07:16:00,665,7,0,741,6326.6659330463945,0.0,0.0,0.0,0.0
2011-12-23 07:16:00,672,5,0,741,6336.799337951994,0.0,0.0,0.0,0.0
2011-12-24 07:16:00,677,4,0,741,6525.546675667193,0.33,0.0,0.0,0.0
2011-12-25 07:16:00,681,5,0,741,6528.454208467194,0.008,0.0,0.0,0.0
2011-12-26 07:16:00,686,5,0,741,6542.704899705594,0.0,0.0,0.0,0.0
2011-12-27 07:16:00,691,4,0,741,6555.489795676794,0.0,0.0,0.0,0.0
2011-12-28 07:16:00,695,4,0,741,6574.271907715193,0.0,0.0,0.0,0.0
2011-12-29 07:16:00,699,2,0,741,6581.274387609593,0.0,0.0,0.0,0.0
2011-12-30 07:16:00,701,2,0,741,6586.2611844479925,0.0,0.0,0.0,0.0
2011-12-31 07:16:00,703,3,0,741,6596.215875705592,0.0,0.0,0.0,0.0
2012-01-01 07:16:00,706,4,0,741,6607.373446943992,0.0,0.0,0.0,0.0
2012-01-02 07:16:00,710,9,0,741,6628.492582991992,0.0,0.0,0.0,0.0
2012-01-03 07:16:00,719,5,0,741,7519.275056649592,0.0,0.0,0.0,0.0
2012-01-04 07:16:00,724,3,0,741,7535.740765507192,0.0,0.0,0.0,0.0
2012-01-05 07:16:00,727,3,0,741,7541.750010268792,0.0,0.0,0.0,0.0
2012-01-06 07:16:00,730,2,0,741,7544.356823030392,0.0,0.0,0.0,0.0
2012-01-07 07:16:00,732,5,0,741,7547.735197468792,0.0,0.0,0.0,0.0
2012-01-08 07:16:00,737,1,0,741,7555.770435830393,0.0,0.0,0.0,0.0
2012-01-09 07:16:00,738,2,0,741,7556.045379811193,0.0,0.0,0.0,0.0
2012-01-10 07:16:00,740,2,9,741,7566.627287030393,0.014,3000.0,0.0,7.0
2012-01-11 23:50:00,742,4,13,741,7580.812679049593,0.016,1500.0,0.0,3.0
2012-01-12 23:50:00,746,2,13,741,7594.0013991167925,0.0,0.0,0.0,0.0
2012-01-13 23:50:00,748,2,13,741,7595.604666287993,0.0,0.0,0.0,0.0
2012-01-14 23:50:00,750,1,28,741,7599.156599059193,0.04,3000.0,0.0,8.0
2012-01-15 19:21:00,751,5,40,741,7604.4492710783925,0.876,3000.0,0.0,8.0
2012-01-16 18:26:00,756,5,42,741,7627.847005555193,0.024,1500.0,0.0,2.0
2012-01-17 23:59:00,761,4,42,741,7678.759760755193,0.0,0.0,0.0,0.0
2012-01-18 23:59:00,765,4,42,741,7686.648935251193,0.0,0.0,0.0,0.0
2012-01-19 23:59:00,769,2,50,741,7749.939325593592,0.042,3000.0,0.0,8.0
2012-01-20 17:00:00,771,0,50,741,7783.327837670392,0.0,0.0,0.0,0.0
2012-01-21 23:00:00,771,3,50,741,7783.327837670392,0.0,0.0,0.0,0.0
2012-01-22 23:00:00,774,4,55,741,7785.580660041592,0.028,1500.0,0.0,3.0
2012-01-23 23:44:00,778,3,55,741,7792.210247299192,0.02,0.0,0.0,0.0
2012-01-24 23:44:00,781,2,55,741,7793.270500060793,0.0,0.0,0.0,0.0
2012-01-25 23:44:00,783,5,55,741,7800.187060079993,0.0,0.0,0.0,0.0
2012-01-26 23:44:00,788,2,46,750,7810.122848918393,0.0,0.0,0.0,0.0
2012-01-27 23:44:00,781,3,42,754,7754.410602662394,0.0,0.0,0.0,0.0
2012-01-28 23:44:00,780,3,42,754,7698.296250719994,0.0,0.0,0.0,0.0
2012-01-29 23:44:00,783,3,42,754,7713.141508310394,0.0,0.0,0.0,0.0
2012-01-30 23:44:00,786,3,27,769,7715.731137148793,0.0,0.0,0.0,0.0
2012-01-31 23:44:00,774,0,15,781,7648.103505081594,0.0,0.0,0.0,0.0
2012-02-01 23:44:00,762,5,13,783,7542.019799366392,0.0,0.0,0.0,0.0
2012-02-02 23:44:00,765,3,13,783,7543.014752908793,0.0,0.0,0.0,0.0
2012-02-03 23:44:00,768,4,13,783,7548.319453708793,0.0,0.0,0.0,0.0
2012-02-04 23:44:00,772,5,5,791,7553.263290479993,0.0,0.0,0.0,0.0
2012-02-05 23:44:00,769,1,5,791,7570.0159720991915,0.0,0.0,0.0,0.0
2012-02-06 23:44:00,770,2,5,791,7574.167626537592,0.0,0.0,0.0,0.0
2012-02-07 23:44:00,772,4,0,796,7579.779920927992,0.004,0.0,0.0,0.0
2012-02-08 23:44:00,771,4,0,796,7574.569732051193,0.0,0.0,0.0,0.0
2012-02-09 23:44:00,775,3,0,796,7581.687344870393,0.0,0.0,0.0,0.0
2012-02-10 23:44:00,778,2,16,796,7584.462560822393,0.026,3000.0,0.0,8.0
2012-02-11 19:04:00,780,3,16,796,7591.2897640607935,0.0,0.0,0.0,0.0
2012-02-12 23:04:00,783,1,30,796,7603.751600841594,0.184,3000.0,0.0,7.0
2012-02-13 18:17:00,784,2,30,796,7610.422429670394,0.0,0.0,0.0,0.0
2012-02-14 23:17:00,786,3,30,796,7621.274125727994,0.0,0.0,0.0,0.0
2012-02-15 23:17:00,789,2,30,796,7627.615021814394,0.002,0.0,0.0,0.0
2012-02-16 23:17:00,791,2,30,796,7633.447271423995,0.0,0.0,0.0,0.0
2012-02-17 23:17:00,793,6,30,796,7635.588397862394,0.0,0.0,0.0,0.0
2012-02-18 23:17:00,799,6,30,796,7654.272561158396,0.01,0.0,0.0,0.0
2012-02-19 23:17:00,805,0,31,796,7674.716366035196,0.022,1500.0,0.0,1.0
2012-02-20 23:40:00,805,3,31,796,7674.716366035196,0.008,0.0,0.0,0.0
2012-02-21 23:40:00,808,3,50,796,7682.4371372543965,0.124,3000.0,0.0,8.0
2012-02-22 19:03:00,811,3,50,796,7691.288615683196,0.0,0.0,0.0,0.0
2012-02-23 23:03:00,814,1,50,796,7699.404618863997,0.0,0.0,0.0,0.0
2012-02-24 23:03:00,815,9,50,796,7700.236324444797,0.0,0.0,0.0,0.0
2012-02-25 23:03:00,824,5,50,796,7709.529431721598,0.024,0.0,0.0,0.0
2012-02-26 23:03:00,829,4,34,812,7753.730116521598,0.002,0.0,0.0,0.0
2012-02-27 23:03:00,817,3,34,812,7722.384782054399,0.002,0.0,0.0,0.0
2012-02-28 23:03:00,820,4,20,826,7804.495089273599,0.0,0.0,0.0,0.0
2012-02-29 23:03:00,810,3,20,826,7869.954100521596,0.0,0.0,0.0,0.0
2012-03-01 23:03:00,813,1,20,826,7883.257953254396,0.0,0.0,0.0,0.0
2012-03-02 23:03:00,814,3,20,826,7883.837054092796,0.0,0.0,0.0,0.0
2012-03-03 23:03:00,817,3,20,826,7894.606266921596,0.0,0.0,0.0,0.0
2012-03-04 23:03:00,820,1,20,826,7896.1923501695965,0.0,0.0,0.0,0.0
2012-03-05 23:03:00,821,3,20,826,7900.344004607997,0.0,0.0,0.0,0.0
2012-03-06 23:03:00,824,5,19,827,7908.389553427197,0.0,0.0,0.0,0.0
2012-03-07 23:03:00,828,3,19,827,7912.7955310175985,0.0,0.0,0.0,0.0
2012-03-08 23:03:00,831,5,17,846,7966.8203086367985,0.874,3000.0,0.0,9.0
2012-03-09 18:55:00,817,3,32,846,7918.337370787199,0.308,3000.0,0.0,9.0
2012-03-10 20:28:00,820,4,32,846,7933.833901987199,0.0,0.0,0.0,0.0
2012-03-11 23:28:00,824,2,44,846,7965.7085035007985,0.308,3000.0,0.0,8.0
2012-03-12 19:58:00,826,2,66,846,7966.287604339199,0.528,3000.0,0.0,8.0
2012-03-13 18:30:00,828,4,66,846,7975.912362767999,0.0,0.0,0.0,0.0
2012-03-14 23:30:00,832,4,66,846,7977.828378758399,0.0,0.0,0.0,0.0
2012-03-15 23:30:00,836,2,81,846,8112.712468406398,0.02,3000.0,0.0,6.0
2012-03-16 23:58:00,838,4,82,846,8115.877761177599,0.04,1500.0,0.0,1.0
2012-03-17 23:34:00,842,3,105,846,8142.579978911998,0.104,3000.0,0.0,8.0
2012-03-18 18:26:00,845,5,105,846,8151.0448173407985,0.02,0.0,0.0,0.0
2012-03-19 23:26:00,850,3,105,846,8166.871281283197,0.0,0.0,0.0,0.0
2012-03-20 23:26:00,853,2,105,846,8230.319764444797,0.0,0.0,0.0,0.0
2012-03-21 23:26:00,855,2,105,846,8246.348999683198,0.0,0.0,0.0,0.0
2012-03-22 23:26:00,857,2,105,846,8247.723719673597,0.0,0.0,0.0,0.0
2012-03-23 23:26:00,859,3,105,846,8258.522145292798,0.0,0.0,0.0,0.0
2012-03-24 23:26:00,862,3,111,863,8269.387588454398,0.188,3000.0,0.0,8.0
2012-03-25 19:04:00,848,4,99,878,8268.005994652796,0.024,1500.0,0.0,2.0
2012-03-26 23:02:00,837,4,99,878,8097.111114652796,0.022,0.0,0.0,0.0
2012-03-27 23:02:00,841,2,87,890,8119.5087402719955,0.006,0.0,0.0,0.0
2012-03-28 23:02:00,831,0,78,912,8004.164577062396,0.116,3000.0,0.0,8.0
2012-03-29 18:27:00,809,3,101,912,7944.893524223997,0.118,3000.0,0.0,9.0
2012-03-30 17:42:00,812,4,119,912,7963.634394604796,0.914,3000.0,0.0,8.0
2012-03-31 18:02:00,816,5,121,927,7969.769082575997,0.274,3000.0,0.0,9.0
2012-04-01 18:43:00,806,1,120,928,7900.125767279996,0.014,0.0,0.0,0.0
2012-04-02 23:43:00,806,2,97,951,7896.451828031996,0.0,0.0,0.0,0.0
2012-04-03 23:43:00,785,4,109,951,7770.2095717919965,0.082,3000.0,0.0,8.0
2012-04-04 18:13:00,789,3,120,951,7778.648634163196,0.852,3000.0,0.0,8.0
2012-04-05 17:30:00,792,0,145,951,7793.902870991997,0.216,3000.0,0.0,9.0
2012-04-06 20:53:00,792,2,155,951,7793.902870991997,0.894,3000.0,0.0,8.0
2012-04-07 18:51:00,794,3,171,951,7796.255360601596,0.12,3000.0,0.0,9.0
2012-04-08 19:08:00,797,3,189,951,7801.039386230395,0.73,3000.0,0.0,8.0
2012-04-09 17:22:00,800,2,181,974,7819.756199049595,0.058,3000.0,0.0,8.0
2012-04-10 23:59:00,779,3,178,977,7738.204371667195,0.046,0.0,0.0,0.0
2012-04-11 23:59:00,779,3,191,977,7733.416909219196,0.928,3000.0,0.0,8.0
2012-04-12 17:56:00,782,1,202,977,7740.632470867196,0.936,3000.0,0.0,7.0
2012-04-13 17:15:00,783,2,204,990,7741.469331676796,0.092,3000.0,0.0,8.0
2012-04-14 19:31:00,772,1,181,1013,7712.540067628796,0.0,0.0,0.0,0.0
2012-04-15 23:31:00,750,4,163,1031,7505.684231068794,0.024,0.0,0.0,0.0
2012-04-16 23:31:00,736,3,146,1048,7436.958541401597,0.0,0.0,0.0,0.0
2012-04-17 23:31:00,722,3,146,1048,7369.356685478396,0.0,0.0,0.0,0.0
2012-04-18 23:31:00,725,1,159,1048,7418.695386297595,0.08,3000.0,0.0,8.0
2012-04-19 17:55:00,726,4,171,1060,7421.587453497596,0.882,3000.0,0.0,9.0
2012-04-20 19:15:00,718,1,171,1071,6546.361654943993,0.152,3000.0,0.0,8.0
2012-04-21 17:27:00,708,5,159,1096,6508.8146147903935,0.218,3000.0,0.0,9.0
2012-04-22 18:50:00,688,4,165,1106,6494.648125276793,0.898,3000.0,0.0,8.0
2012-04-23 17:22:00,682,2,164,1122,6475.245670742391,0.976,3000.0,0.0,9.0
2012-04-24 19:31:00,668,2,146,1140,6445.477827388792,0.032,0.0,0.0,0.0
2012-04-25 23:31:00,652,5,149,1155,6376.990995359992,0.65,3000.0,0.0,8.0
2012-04-26 17:34:00,642,4,163,1155,6308.717244739191,0.988,3000.0,0.0,9.0
2012-04-27 19:40:00,646,6,163,1168,6315.195612729591,0.612,3000.0,0.0,8.0
2012-04-28 19:14:00,639,2,152,1179,6159.159737423991,0.0,0.0,0.0,0.0
2012-04-29 23:14:00,630,6,149,1194,6112.506895775991,0.822,3000.0,0.0,9.0
2012-04-30 18:21:00,621,3,158,1194,6096.417516633591,0.102,1500.0,0.0,4.0
2012-05-01 23:36:00,624,1,177,1194,6151.858255814391,0.74,3000.0,0.0,9.0
2012-05-02 18:44:00,625,3,188,1194,6152.117734195191,0.982,3000.0,0.0,8.0
2012-05-03 19:12:00,628,6,203,1194,6158.0049726527905,0.91,3000.0,0.0,9.0
2012-05-04 18:39:00,634,2,201,1207,6176.3385822911905,0.732,3000.0,0.0,8.0
2012-05-05 18:05:00,623,2,177,1231,6054.626028527991,0.0,0.0,0.0,0.0
2012-05-06 23:05:00,601,4,166,1242,5875.254281231991,0.0,0.0,0.0,0.0
2012-05-07 23:05:00,594,0,157,1255,5855.7813723359895,0.062,1500.0,0.0,2.0
2012-05-08 23:13:00,581,5,157,1271,5826.55138816319,0.928,3000.0,0.0,9.0
2012-05-09 17:01:00,570,2,142,1286,5650.772815295992,0.0,0.0,0.0,0.0
2012-05-10 23:01:00,557,6,142,1286,5589.668229523193,0.0,0.0,0.0,0.0
2012-05-11 23:01:00,563,4,141,1304,5598.724197657592,0.066,3000.0,0.0,8.0
2012-05-12 23:42:00,549,3,127,1318,5458.671160790392,0.054,0.0,0.0,0.0
2012-05-13 23:42:00,538,3,114,1331,5272.173208713593,0.006,1500.0,0.0,1.0
2012-05-14 23:59:00,528,5,137,1331,5248.015941340793,0.288,3000.0,0.0,7.0
2012-05-15 17:24:00,533,3,130,1343,5255.939483769593,0.122,1500.0,0.0,3.0
2012-05-16 23:20:00,524,3,136,1352,5239.148997311992,0.972,3000.0,0.0,8.0
2012-05-17 17:07:00,518,5,140,1371,5313.973288435193,0.994,3000.0,0.0,9.0
2012-05-18 19:32:00,504,4,149,1382,5297.2927795007945,1.0,3000.0,0.0,8.0
2012-05-19 17:38:00,497,1,150,1397,5181.745845167995,0.468,3000.0,0.0,8.0
2012-05-20 19:51:00,483,3,164,1408,5145.4687027103955,0.87,3000.0,0.0,9.0
2012-05-21 19:30:00,475,6,183,1408,5108.921771414393,0.94,3000.0,0.0,9.0
2012-05-22 17:39:00,481,5,213,1408,5253.853345833593,0.564,3000.0,0.0,10.0
2012-05-23 18:57:00,486,5,228,1412,5441.729454633593,0.584,3000.0,0.0,7.0
2012-05-24 17:42:00,487,3,233,1428,5375.0606900255925,0.834,3000.0,0.0,8.0
2012-05-25 17:33:00,474,2,253,1428,5324.147934825592,0.774,3000.0,0.0,8.0
2012-05-26 17:11:00,476,2,270,1428,5324.965893215992,0.63,3000.0,0.0,8.0
2012-05-27 17:53:00,478,1,267,1445,5342.966133206392,0.974,3000.0,0.0,9.0
2012-05-28 19:41:00,462,2,274,1445,5287.312312444792,0.454,1500.0,0.0,3.0
2012-05-29 23:39:00,464,0,274,1445,5289.039304502392,0.036,0.0,0.0,0.0
2012-05-30 23:39:00,464,4,268,1468,5289.039304502392,0.61,3000.0,0.0,6.0
2012-05-31 23:20:00,445,6,263,1473,5169.974805158394,0.5,0.0,0.0,0.0
2012-06-01 23:20:00,446,3,248,1488,5173.531893158394,0.996,0.0,0.0,0.0
2012-06-02 23:20:00,434,2,225,1511,5128.391243491196,0.924,0.0,0.0,0.0
2012-06-03 23:20:00,413,3,205,1531,5074.4747250719965,0.986,0.0,0.0,0.0
2012-06-04 23:20:00,396,4,189,1547,5008.386779279997,0.994,0.0,0.0,0.0
2012-06-05 23:20:00,384,0,164,1572,4016.567540822394,0.96,0.0,0.0,0.0
2012-06-06 23:20:00,359,3,145,1591,3036.959252553596,0.262,0.0,0.0,0.0
2012-06-07 23:20:00,343,3,115,1621,2098.1337514848005,0.542,0.0,0.0,0.0
2012-06-08 23:20:00,316,2,96,1640,1985.2142507424014,0.974,0.0,0.0,0.0
2012-06-09 23:20:00,299,6,75,1661,1914.4591306560012,0.912,0.0,0.0,0.0
2012-06-10 23:20:00,284,3,55,1681,1847.9261194560008,0.74,0.0,0.0,0.0
2012-06-11 23:20:00,267,6,38,1698,1753.9090185600014,0.364,0.0,0.0,0.0
2012-06-12 23:20:00,256,3,24,1712,1384.3705355135999,0.314,0.0,0.0,0.0
2012-06-13 23:20:00,245,2,17,1719,1338.0149769119996,0.16,0.0,0.0,0.0
2012-06-14 23:20:00,240,3,17,1719,1211.2022121408,0.41,0.0,0.0,0.0
2012-06-15 23:20:00,243,3,0,1736,1215.4621256927999,0.34,0.0,0.0,0.0
2012-06-16 23:20:00,229,1,0,1736,1127.6329832063998,0.264,0.0,0.0,0.0
2012-06-17 23:20:00,230,4,0,1736,1128.4389128159999,0.99,0.0,0.0,0.0
2012-06-18 23:20:00,234,4,0,1736,1135.0289768256,0.99,0.0,0.0,0.0
2012-06-19 23:20:00,238,4,0,1736,1143.7309544831999,0.99,0.0,0.0,0.0
2012-06-20 23:20:00,242,3,0,1736,1167.413943312,0.46,0.0,0.0,0.0
2012-06-21 23:20:00,245,7,0,1736,1173.0038985503998,1.0,0.0,0.0,0.0
2012-06-22 23:20:00,252,1,0,1736,1221.8717576447998,1.0,0.0,0.0,0.0
2012-06-23 23:20:00,253,2,0,1736,1237.6054280735998,0.998,0.0,0.0,0.0
2012-06-24 23:20:00,255,7,0,1736,1240.6212200735997,1.0,0.0,0.0,0.0
2012-06-25 23:20:00,262,4,0,1736,1271.0747048832002,1.0,0.0,0.0,0.0
2012-06-26 23:20:00,266,3,0,1736,1280.3420361024,0.966,0.0,0.0,0.0
2012-06-27 23:20:00,269,2,0,1736,1286.4475112832,1.0,0.0,0.0,0.0
2012-06-28 23:20:00,271,1,0,1736,1292.3192841408,0.876,0.0,0.0,0.0
2012-06-29 23:20:00,272,4,0,1736,1298.9660553216,0.416,0.0,0.0,0.0
2012-06-30 23:20:00,276,4,0,1736,1309.6940265791998,0.61,0.0,0.0,0.0
2012-07-01 23:20:00,280,2,0,1736,1317.2326474175998,0.288,0.0,0.0,0.0
2012-07-02 23:20:00,282,2,0,1736,1321.8379593983998,0.384,0.0,0.0,0.0
2012-07-03 23:20:00,284,2,0,1736,1329.2442633888,0.136,0.0,0.0,0.0
2012-07-04 23:20:00,286,4,0,1736,1339.8399177984,0.722,0.0,0.0,0.0
2012-07-05 23:20:00,290,1,0,1736,1386.3226377600001,1.0,0.0,0.0,0.0
2012-07-06 23:20:00,291,1,0,1736,1386.5975817408,0.724,0.0,0.0,0.0
2012-07-07 23:20:00,292,3,0,1736,1396.397616912,0.596,0.0,0.0,0.0
2012-07-08 23:20:00,295,4,0,1736,1409.0965929216,0.048,0.0,0.0,0.0
2012-07-09 23:20:00,299,1,0,1736,1475.4921321312,0.214,0.0,0.0,0.0
2012-07-10 23:20:00,300,4,0,1736,1476.5695689023999,0.698,0.0,0.0,0.0
2012-07-11 23:20:00,304,8,0,1736,1484.1786441023999,0.372,0.0,0.0,0.0
2012-07-12 23:20:00,312,2,0,1736,1511.20735776,0.676,0.0,0.0,0.0
2012-07-13 23:20:00,314,4,0,1736,1523.1691401983999,1.0,0.0,0.0,0.0
2012-07-14 23:20:00,318,1,0,1736,1547.3349994464002,0.992,0.0,0.0,0.0
2012-07-15 23:20:00,319,2,0,1736,1547.6082250176003,0.97,0.0,0.0,0.0
2012-07-16 23:20:00,321,5,0,1736,1549.6651498176002,0.976,0.0,0.0,0.0
2012-07-17 23:20:00,326,3,0,1736,1597.6686538944002,0.99,0.0,0.0,0.0
2012-07-18 23:20:00,329,4,0,1736,1622.972093904,0.988,0.0,0.0,0.0
2012-07-19 23:20:00,333,3,0,1736,1628.670308256,0.448,0.0,0.0,0.0
2012-07-20 23:20:00,336,1,0,1736,1633.9337675712,0.302,0.0,0.0,0.0
2012-07-21 23:20:00,337,4,0,1736,1644.9298091711998,0.558,0.0,0.0,0.0
2012-07-22 23:20:00,341,4,0,1736,1655.9292876767997,0.812,0.0,0.0,0.0
2012-07-23 23:20:00,345,2,0,1736,1715.8464588959994,1.0,0.0,0.0,0.0
2012-07-24 23:20:00,347,4,0,1736,2585.5149517343993,1.0,0.0,0.0,0.0
2012-07-25 23:20:00,351,6,0,1736,2603.0959021151994,1.0,0.0,0.0,0.0
2012-07-26 23:20:00,357,4,0,1736,2618.054574307199,0.728,0.0,0.0,0.0
2012-07-27 23:20:00,361,2,0,1736,2623.862766355199,0.294,0.0,0.0,0.0
2012-07-28 23:20:00,363,3,0,1736,2625.450567926399,1.0,0.0,0.0,0.0
2012-07-29 23:20:00,366,4,0,1736,2639.239009487999,0.988,0.0,0.0,0.0
2012-07-30 23:20:00,370,4,0,1736,2648.8483023167987,0.874,0.0,0.0,0.0
2012-07-31 23:20:00,374,4,0,1736,2651.5169775647987,0.502,0.0,0.0,0.0
2012-08-01 23:20:00,378,3,0,1736,2657.2392496511984,0.506,0.0,0.0,0.0
2012-08-02 23:20:00,381,4,0,1736,2666.1714928991983,1.0,0.0,0.0,0.0
2012-08-03 23:20:00,385,4,0,1736,2668.8951569087985,0.996,0.0,0.0,0.0
2012-08-04 23:20:00,389,5,0,1736,2674.9164305375984,0.24,0.0,0.0,0.0
2012-08-05 23:20:00,394,6,0,1736,2719.2064722047985,0.81,0.0,0.0,0.0
2012-08-06 23:20:00,400,5,0,1736,2732.4226865663986,0.756,0.0,0.0,0.0
2012-08-07 23:20:00,405,5,0,1736,2736.3629777471983,0.712,0.0,0.0,0.0
2012-08-08 23:20:00,410,2,0,1736,2754.852961708799,0.686,0.0,0.0,0.0
2012-08-09 23:20:00,412,6,0,1736,2756.5335569663985,0.998,0.0,0.0,0.0
2012-08-10 23:20:00,418,1,0,1736,2768.562357033599,1.0,0.0,0.0,0.0
2012-08-11 23:20:00,419,2,0,1736,2769.1569234719987,1.0,0.0,0.0,0.0
2012-08-12 23:20:00,421,3,0,1736,2773.3377907007985,1.0,0.0,0.0,0.0
2012-08-13 23:20:00,424,2,0,1736,2776.3003122623986,1.0,0.0,0.0,0.0
2012-08-14 23:20:00,426,6,0,1736,2781.113550595199,1.0,0.0,0.0,0.0
2012-08-15 23:20:00,432,3,0,1736,2797.8559218431988,1.0,0.0,0.0,0.0
2012-08-16 23:20:00,435,3,0,1736,2832.076139500799,0.858,0.0,0.0,0.0
2012-08-17 23:20:00,438,2,0,1736,2848.9164595775987,0.968,0.0,0.0,0.0
2012-08-18 23:20:00,440,1,0,1736,2851.227707615999,1.0,0.0,0.0,0.0
2012-08-19 23:20:00,441,2,0,1736,2851.490622815999,1.0,0.0,0.0,0.0
2012-08-20 23:20:00,443,4,0,1736,2861.314715635199,0.988,0.0,0.0,0.0
2012-08-21 23:20:00,447,3,0,1736,2869.906715596798,0.448,0.0,0.0,0.0
2012-08-22 23:20:00,450,4,0,1736,2876.020782825598,0.172,0.0,0.0,0.0
2012-08-23 23:20:00,454,3,0,1736,2905.611630854398,0.692,0.0,0.0,0.0
2012-08-24 23:20:00,457,5,0,1736,2910.825256463998,0.506,0.0,0.0,0.0
2012-08-25 23:20:00,462,1,0,1736,2930.705426102398,0.95,0.0,0.0,0.0
2012-08-26 23:20:00,463,4,0,1736,2931.544005321598,0.986,0.0,0.0,0.0
2012-08-27 23:20:00,467,4,0,1736,2940.2717589503977,0.796,0.0,0.0,0.0
2012-08-28 23:20:00,471,0,0,1736,3813.519679027197,0.108,0.0,0.0,0.0
