facility_ID,facility_name,operator_code,operator_name,subtype_code,subtype,license_number,EDCT_code,LDAR,EDCT_description,Licensee_code,operational_status,lat,lon,lat_adj,lon_adj,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time
ABCS0026047,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F26047    ,40,T,Compressor Stn <0.01,A5D4,Active,54.9502525,-119.4327698,54.82295658,-119.3903147,3,4,6,120,5,30,120
ABBT0132157,Cpc Wapiti (06-20-065-09w6)         ,A5D4,Cenovus Energy Inc.                       ,321,Crude Oil Multiwell Group Battery       ,F31305    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,54.6374512,-119.3242722,54.68447752,-119.3899269,3,4,6,120,5,30,120
ABCS0022118,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22118    ,40,T,Compressor Stn <0.01,A5D4,Active,54.7866096,-119.3824081,54.85385549,-119.3894314,3,4,6,120,5,30,120
ABCS0023774,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23774    ,40,T,Compressor Stn <0.01,0HE9,Active,55.5249863,-119.5530701,55.5560359,-119.3880746,3,4,6,120,5,30,120
ABCS0028995,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F28995    ,40,T,Compressor Stn <0.01,A5D4,Active,55.0591049,-119.4136276,55.11060221,-119.3865306,3,4,6,120,5,30,120
ABCS0022130,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22130    ,20,T,Gas Multi Bty <0.01 ,A5D4,Active,55.0532265,-119.4517441,54.91014608,-119.3855704,3,4,6,120,5,30,120
ABCS0023730,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23730    ,440,A,Compressor Stn >=1t/d,A0A7,Active,55.177372,-119.2984085,55.12203479,-119.3742307,3,4,6,120,5,30,120
ABCS0022116,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22116    ,40,T,Compressor Stn <0.01,0HE9,Active,54.8558121,-119.610733,54.86471953,-119.3699309,3,4,6,120,5,30,120
ABCS0023773,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23773    ,40,T,Compressor Stn <0.01,A0A7,Active,55.1318703,-119.2970505,55.29654564,-119.3435265,3,4,6,120,5,30,120
ABBT0076521,Conocophillips Wembley 1-9-72-8 W6  ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0272267 ,360,A,Single Well <0.3    ,A0A7,New,55.2146721,-119.1551132,55.4054073,-119.3430851,3,4,6,120,5,30,120
ABBT0060938,Crestar Energy 10-23-72-10-6        ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0134066 ,,A,,A0A7,Active,55.2523575,-119.4175415,55.33556717,-119.336717,3,4,6,120,5,30,120
ABCS0015860,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F15860    ,40,T,Compressor Stn <0.01,0HE9,Active,55.5680847,-119.2823486,55.60527352,-119.3286843,3,4,6,120,5,30,120
ABCS0027729,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F27729    ,40,T,Compressor Stn <0.01,0HE9,Active,54.8341675,-119.4273911,54.94733377,-119.3247909,3,4,6,120,5,30,120
ABCS0023775,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23775    ,40,T,Compressor Stn <0.01,0HE9,Active,55.5498199,-119.236618,55.44717436,-119.3080167,3,4,6,120,5,30,120
ABCS0021048,Bp Canada Energy Company            ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F21048    ,40,T,Compressor Stn <0.01,0HE9,Active,54.8303299,-119.4840698,54.73651562,-119.3060072,3,4,6,120,5,30,120
ABCS0015019,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F15019    ,40,T,Compressor Stn <0.01,A5D4,Active,55.0629654,-119.3316193,55.02689724,-119.3028554,3,4,6,120,5,30,120
ABCS0014562,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14562    ,40,T,Compressor Stn <0.01,A5D4,Active,54.699276,-119.0475845,54.83299895,-119.3009856,3,4,6,120,5,30,120
ABCS0034506,Burlington Resources Canada (hunter),A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F34506    ,40,T,Compressor Stn <0.01,A5D4,Active,54.8265419,-119.2866211,54.95608696,-119.2940175,3,4,6,120,5,30,120
ABCS0014720,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14720    ,40,T,Compressor Stn <0.01,0HE9,Active,54.8483772,-119.2303162,54.90474285,-119.290729,3,4,6,120,5,30,120
ABCS0014719,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14719    ,40,T,Compressor Stn <0.01,A5D4,Active,54.8482056,-119.3128052,55.09481451,-119.2904948,3,4,6,120,5,30,120
ABCS0022123,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22123    ,40,T,Compressor Stn <0.01,A5D4,Active,54.8012619,-119.1536407,54.86694582,-119.2772434,3,4,6,120,5,30,120
ABCS0037603,Burlington Resources Canada (hunter),A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F37603    ,40,T,Compressor Stn <0.01,A5D4,Active,54.4051819,-119.1320419,54.66813391,-119.2687582,3,4,6,120,5,30,120
ABCS0020658,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F20658    ,40,T,Compressor Stn <0.01,A5D4,Active,54.6741982,-119.4386292,54.6162677,-119.2673833,3,4,6,120,5,30,120
ABCS0014809,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14809    ,40,T,Compressor Stn <0.01,A5D4,Active,54.8630562,-119.2557373,54.90416996,-119.2649671,3,4,6,120,5,30,120
ABBT0114201,Cpc Goodfare 100082207108w600       ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0135115 ,,A,,A0A7,Active,55.1630898,-119.1336441,55.27678161,-119.2622159,3,4,6,120,5,30,120
ABCS0027974,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F27974    ,40,T,Compressor Stn <0.01,A5D4,Active,55.0263634,-119.1402588,54.99630232,-119.2618409,3,4,6,120,5,30,120
ABCS0015356,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F15356    ,440,A,Compressor Stn >=1t/d,A0A7,Active,55.3700142,-119.2124634,55.38210839,-119.2469928,3,4,6,120,5,30,120
ABCS0023731,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23731    ,40,T,Compressor Stn <0.01,A0A7,Active,55.2355652,-119.3457947,55.29664336,-119.243571,3,4,6,120,5,30,120
ABCS0041261,Conocophillips Canada Resources Corp,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F41261    ,440,A,Compressor Stn >=1t/d,A0A7,Active,55.4058342,-119.2002792,55.43902395,-119.2406996,3,4,6,120,5,30,120
ABBT0091794,Cenovus Elm 05-32-070-08w6          ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0353690 ,280,A,Single Well <0.01   ,A5D4,Active,55.1022911,-119.190506,55.32044401,-119.2347495,3,4,6,120,5,30,120
ABCS0038931,Conocophillips Canada Resources Corp,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F38931    ,440,A,Compressor Stn >=1t/d,A0A7,Active,55.2802048,-119.1900101,55.35382508,-119.2290083,3,4,6,120,5,30,120
ABCS0023729,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23729    ,40,T,Compressor Stn <0.01,A0A7,Active,55.1832542,-119.1314087,55.02396851,-119.1929245,3,4,6,120,5,30,120
ABCS0026707,Conocophillips Canada Resources Inc.,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F26707    ,440,A,Compressor Stn >=1t/d,A0A7,Active,55.179184,-119.2205429,55.30824062,-119.1927176,3,4,6,120,5,30,120
ABBT0076632,Northrock Et Al Bilbo 7-30-64-7w6/0 ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0259359 ,140,A,Single Well 0.00    ,A5D4,Active,54.5642357,-119.0361328,54.52398696,-119.1868505,3,4,6,120,5,30,120
ABCS0015020,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F15020    ,40,T,Compressor Stn <0.01,A5D4,Active,55.0629349,-119.3823624,55.08900658,-119.1749379,3,4,6,120,5,30,120
ABCS0014441,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14441    ,40,T,Compressor Stn <0.01,A5D4,Active,54.6701088,-119.2188339,54.51147423,-119.1736425,3,4,6,120,5,30,120
ABCS0014563,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14563    ,40,T,Compressor Stn <0.01,A5D4,Active,54.743,-119.0466919,54.70147487,-119.1585898,3,4,6,120,5,30,120
ABCS0023733,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23733    ,40,T,Compressor Stn <0.01,0HE9,Active,55.579567,-119.0883255,55.56468609,-119.154285,3,4,6,120,5,30,120
ABBT0076249,Red Rock 10-25-063-08w6             ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0263542 ,140,A,Single Well 0.00    ,A5D4,Active,54.4802856,-119.065239,54.4391005,-119.1528564,3,4,6,120,5,30,120
ABCS0014565,Bp Canada Energy Company            ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14565    ,40,T,Compressor Stn <0.01,0HE9,Active,54.7209129,-119.1034775,54.88149552,-119.1446685,3,4,6,120,5,30,120
ABCS0014952,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14952    ,40,T,Compressor Stn <0.01,A5D4,Active,54.9974632,-119.2354889,54.97787102,-119.1429134,3,4,6,120,5,30,120
ABBT0089102,Northrock Et Al Redrock 10-6-64-7w6 ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0268511 ,140,A,Single Well 0.00    ,A5D4,Active,54.5093765,-119.0410461,54.54188111,-119.1400376,3,4,6,120,5,30,120
ABBT0067381,Northrock Et Al Bilbo 06-19         ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0266198 ,140,A,Single Well 0.00    ,A5D4,Active,54.5500603,-119.0479431,54.71320703,-119.1378365,3,4,6,120,5,30,120
ABCS0036412,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F36412    ,40,T,Compressor Stn <0.01,A6D7,Active,54.2334671,-119.2210846,54.23705139,-119.1363897,3,4,6,120,5,30,120
ABCS0034966,Burlington Resources Canada (hunter),A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F34966    ,40,T,Compressor Stn <0.01,0HE9,Active,54.9406853,-119.2512436,54.8063891,-119.1259076,3,4,6,120,5,30,120
ABCS0027657,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F27657    ,40,T,Compressor Stn <0.01,A5D4,Active,54.6086121,-119.0158005,54.58319553,-119.1204761,3,4,6,120,5,30,120
ABCS0014716,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F14716    ,40,T,Compressor Stn <0.01,A5D4,Active,54.8409843,-119.1341019,54.95215239,-119.116595,3,4,6,120,5,30,120
ABCS0029825,Burlington Resources Canada (hunter),A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F29825    ,40,T,Compressor Stn <0.01,A5D4,Active,54.7362099,-119.0092239,54.80285144,-119.1062585,3,4,6,120,5,30,120
ABBT0138916,Bilbo 09-13-064-08w6                ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F27460    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,54.5414238,-119.0616074,54.63601652,-119.0940954,3,4,6,120,5,30,120
ABBT0148071,Kakwa 16-15-063-08w6 Pad            ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0487016 ,140,A,Single Well 0.00    ,A5D4,Active,54.4561996,-119.1110001,54.56232745,-119.0903747,3,4,6,120,5,30,120
ABBT0143262,Copol Et Al 100 Hz Kakwa 4-21-62-6  ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0479746 ,140,A,Single Well 0.00    ,A5D4,Active,54.3777084,-118.823494,54.3806098,-119.0721145,3,4,6,120,5,30,120
ABCS0032611,Burlington Resources Canada (hunter),A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F32611    ,40,T,Compressor Stn <0.01,A5D4,Active,54.6523056,-119.3180542,54.79332526,-119.0652782,3,4,6,120,5,30,120
ABCS0020653,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F20653    ,40,T,Compressor Stn <0.01,A5D4,Active,54.6655045,-119.0256271,54.76805,-119.0486099,3,4,6,120,5,30,120
ABBT0080871,Northrock Et Al Wapiti 6-8-64-7w6/2 ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0295192 ,140,A,Single Well 0.00    ,A5D4,Active,54.5210037,-119.0239639,54.57964788,-119.0333499,3,4,6,120,5,30,120
ABCS0033315,Burlington Resources Canada (hunter),A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F33315    ,40,T,Compressor Stn <0.01,A5D4,Active,54.7235527,-119.0944214,54.70618642,-119.0333333,3,4,6,120,5,30,120
ABBT0149343,Cve Kakwa 4-30-63-7w6 Swb           ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0270258 ,140,A,Single Well 0.00    ,A5D4,Active,54.4744987,-119.0540009,54.45516413,-119.0253689,3,4,6,120,5,30,120
ABBT0150721,Cve Kakwa 102/13-23-063-08w6 Swb    ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0485885 ,140,A,Single Well 0.00    ,A5D4,Active,54.4561996,-119.1110001,54.52844644,-119.0130941,3,4,6,120,5,30,120
ABCS0023732,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23732    ,440,A,Compressor Stn >=1t/d,A0A7,Active,55.335453,-119.1689682,55.60807365,-119.0061922,3,4,6,120,5,30,120
ABCS0036319,Conocophillips Canada Resources Corp,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F36319    ,40,T,Compressor Stn <0.01,A5D4,Active,55.1844444,-119.2027817,55.25579372,-119.0061366,3,4,6,120,5,30,120
ABGS0091546,Musreau 00/07-31-062-06w6           ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F36486    ,40,T,Compressor Stn <0.01,A5D4,Active,54.4034653,-118.8879471,54.36928393,-118.9915631,3,4,6,120,5,30,120
ABBT0085767,Nrk Et Al Wapiti 3-30-64-7w6        ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0324648 ,140,A,Single Well 0.00    ,A5D4,Active,54.5612068,-119.0518494,54.50696036,-118.9880153,3,4,6,120,5,30,120
ABCS0029510,Burlington Resources Canada (hunter),A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F29510    ,40,T,Compressor Stn <0.01,A5D4,Active,54.4958725,-118.9909363,54.69690063,-118.9790358,3,4,6,120,5,30,120
ABCS0025883,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F25883    ,40,T,Compressor Stn <0.01,0HE9,Active,55.4633522,-119.0110321,55.34326172,-118.9655142,3,4,6,120,5,30,120
ABBT0094324,Brcl Et At Dd Redrock 4-26-63-8     ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0363174 ,140,A,Single Well 0.00    ,A5D4,Active,54.4746513,-119.1072235,54.42676832,-118.9573142,3,4,6,120,5,30,120
ABBT0140431,Copol Et Al 100 Hz Kakwa 13-33-63-7 ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0476903 ,140,A,Single Well 0.00    ,0Z0H,Active,54.4947281,-118.9783783,54.4409832,-118.9491654,3,4,6,120,5,30,120
ABBT0135724,Kakwa (14-26) 15-35-062-06w6/00     ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0466839 ,140,A,Single Well 0.00    ,A5D4,Active,54.3980751,-118.7874222,54.43412969,-118.9446775,3,4,6,120,5,30,120
ABBT0140432,Copol Et Al 102 Hz Kakwa 13-33-63-7 ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0476952 ,140,A,Single Well 0.00    ,0Z0H,Active,54.4945984,-118.9783096,54.54899749,-118.9426268,3,4,6,120,5,30,120
